PT	DT	AU	AA	ED	CA	SP	PN	AE	TI	FT	SO	LA	LS	U1	U2	AB	C1	RI	OI	PA	SC	PI	SS	ID	CN	PY	VL	IS	BP	EP	SN	BN	NR	PG	DI	OA	HC	HP	DA	UT
J		Zhiqing Liu; Mantong Zhao; Xinwen Wang; Chuan Li; Jiamei Wang; Zhongyuan Liu; Xuanri Shen; Dayong Zhou							Response surface methodology-optimized extraction of flavonoids with antioxidant and antimicrobial activities from the exocarp of three genera of coconut and characterization by HPLC-IT-TOF-MS/MS.		Food Chemistry					Response surface methodology optimization based on central composite design was applied to extract flavonoids from the exocarp of three coconut genera. The antioxidant and antimicrobial activities and structures of the flavonoids were determined. The results indicated that the optimal extraction conditions were ethanol concentration, 60%; temperature, 50°C; time, 90min; liquid/material ratio, 40mL/g; ultrasonic power, 150 W. Under these conditions, the yields of green, red and yellow coconut exocarp were 366.03 7.57, 596.38 10.32, and 403.78 5.56mg rutin/g powder, respectively. The flavonoids exhibited eminent DPPH and ABTS radical scavenging activities with IC50 values of 0.01-0.02mg/mL. At a concentration of 2mg/mL, they exhibited antimicrobial activity against Vibrio parahaemolyticus,Listeria monocytogenes, Escherichia coli, Staphylococcus aureus, Salmonellaand Pseudomonas aeruginosa. In total, 17 flavonoids and 5 phenolic acids were characterized by UPLC-IT-TOF-MS/MS; among them, catechin, kaempferol, and quercetin were abundant. Yellow coconut had a distinct flavonoid spectrogram from other genera and contained more methoxy flavonoids. All rights reserved, Elsevier.										2022	391				0308-8146				10.1016/j.foodchem.2022.132966					FSTA:2022-10-Js13186
J		Zhiqing Liu; Mantong Zhao; Xinwen Wang; Chuan Li; Zhongyuan Liu; Xuanri Shen; Dayong Zhou							Investigation of oyster Crassostrea gigas lipid profile from three sea areas of China based on non-targeted lipidomics for their geographic region traceability.		Food Chemistry					The present study sought to analyze the lipid profiles of oyster Crassostrea gigas from Yellow Sea (YS), East China Sea, and South China Sea (SCS) through the untargeted lipidomics strategy based on UPLC-Q-Exactive Orbitrap mass spectrometry and multivariate statistics. The results elucidated that geographical differences had profound effects on the lipid content, composition, and lipid molecular profiles. Notably, oysters from the YS group contained the highest lipid content, including triacylglycerol, diacylglycerols, and the majority of phospholipid molecule species, while oysters from the ECS group contained most of the phosphatidylcholine species and the SCS group contained most of the sphingolipid species. Totally, 1155 lipid molecular species belonging to 21 subclasses were identified; of them, 45 lipid molecular species could serve as differential marker for lipid of oysters from different sea areas. Overall, lipidomics could be a potential approach for discrimination of lipid characters between marine shellfishes for geographical origin traceability. All rights reserved, Elsevier.										2022	386				0308-8146				10.1016/j.foodchem.2022.132748					FSTA:2022-08-Re3400
J		Zhiqing Tian; Qiujin Zhu; Yuanshan Chen; Ying Zhou; Ke Hu; Hongying Li; Kuan Lu; Jie Zhou; Yuan Liu; Xi Chen							Studies on flavor compounds and free amino acid dynamic characteristics of fermented pork loin ham with a complex starter.		Foods					Staphylococcus simulans and Lactobacillus plantarum screened from Guizhou specialty food were used to prepare fermented pork loin ham. The sensory qualities and flavor profiles of fermented pork loin hams from 0 to 42 days were investigated in order to reveal the dynamics of fermented pork loin ham. The results show that total free amino acids (TFAA) content reached the highest value on the 35th day, and the umami amino acids, including aspartic acid (ASP), glutamic acid (GLU), glycine (GLY), and alanine (ALA), were the main amino acids in all periods. Notably, the RV coefficient (0.875) indicates that free amino acids (FAA) are highly correlated with the sensory score of the E-tongue. In terms of the volatile compounds identified, the esters content gradually increased between 7 and 42 days, and ethyl octanoate was the most abundant compound during all periods. These esters imparted a characteristic aroma component to the fermented pork loin ham. The most important finding was that the increase in the content of esters represented by octanoic acid-ethyl ester might be related to the increase in the content of FAA with the increase in fermentation time. Both the E-nose and E-tongue showed good discrimination ability for fermented tenderloin ham with different fermentation times, which was crucial in cases with large clusters. In addition, the multiple factor analysis (MFA) indicated that the E-nose aroma value might be the key factor in distinguishing fermented pork loin ham with different fermentation times. © 2022 by the authors. Licensee MDPI, Basel, Switzerland.										2022	11	10			2304-8158				10.3390/foods11101501					FSTA:2022-11-Sj5737
J		Zhirong Wang; Xuhui Chen; Zehang Guo; Xiya Feng; Pimiao Huang; Muying Du; Zalan, Z.; Jianquan Kan							Distribution and natural variation of free, esterified, glycosylated, and insoluble-bound phenolic compounds in brocade orange (Citrus sinensis L. Osbeck) peel.		Food Research International					Brocade orange (Citrus sinensis L. Osbeck) peel, a by-product which is usually discarded in large amounts, is rich in a broad spectrum of phenols. Accordingly, this study investigated the distribution and natural variation of free, esterified, glycosylated and insoluble-bound phenols (FPs, EBPs, GBPs, and IBPs) in the peels. Regardless of phenolic fraction or peel position, the total phenol and flavonoid contents, and most tested phenolic compound contents were generally abundant during the immature and semi-mature stages but existed at lower levels during the commercial mature period. The flavedo was much richer than the albedo in a few phenolic acids, flavonols, flavones, and especially polymethoxyflavonoids, which was particularly true for EBPs. Flavanones, particularly in GBP form, were generally present in equal or even much higher levels in the albedo. The four phenolic forms exhibited distinct trends in terms of abundance. In the flavedo (except the young fruit stage) followed the order: EBPs > GBPsFPs>>IBPs, and in the albedo: GBPs>>FPsEBPs>>IBPs. Generally, the phenols examined for this study were highly abundant in the citrus peels, endowing this agricultural waste with great potential to be an excellent natural source of functional ingredients. All rights reserved, Elsevier.										2022	153				0963-9969				10.1016/j.foodres.2022.110958					FSTA:2022-06-Jc7478
J		Zhirong Wang; Bing Yang; Xuhui Chen; Pimiao Huang; Kewei Chen; Yuan Ma; Agarry, I. E., sr; Jianquan Kan							Optimization and comparison of nonconventional extraction techniques for soluble phenolic compounds from brocade orange (Citrus sinensis) peels.		Journal of Food Science					Brocade orange (Citrus sinensis L. Osbeck) peels (BOPs) are rich in a variety of phenols with multiple and strong bioactivities. This study sought to utilize a response surface methodology to optimize the parameters of accelerated solvent extraction (ASE) to obtain phenolic extracts from BOPs. Total phenolic and flavonoid content (TPC and TFC), profiles, and antioxidant activities of extracts for free, esterified-, and glycosylated-bound phenols from ASE were compared with those derived from Soxhlet extraction (SE) (80°C, 6 h) and heat-reflux extraction (HRE) (80°C, 3 h). Maximum practical TPC and TFC under optimal ASE conditions (15min, 108°C, 82 bar, and three cycles) were determined to be 32.82mg gallic acid equivalents/dry weight (DW) and 10.25mg rutin equivalents/DW, respectively. The profiles, contents, and corresponding bioactivities of the extracts significantly depended on extraction method, particularly with regard to phenolic fraction. Generally, ASE and HRE were associated with higher levels of extraction efficiency and higher quality targeted bioactive compounds with stronger antioxidant activity. More importantly, ASE represents a simple, efficient, and time-saving technique for the extraction of phenols. Furthermore, the finding that different phenolic fractions contain variable profiles and contents of phenols is useful for efforts to obtain targeted individual bioactive ingredients and make better use of biomass residues. © 2022 Institute of Food Technologists.										2022	87	11	4917	4929	1750-3841				10.1111/1750-3841.16356					FSTA:2023-03-Jc5000
J		Zhirong Wang; Tao Zhong; Xuhui Chen; Xuwen Xiang; Muying Du; Zalan, Z.; Jianquan Kan							Multiple pre-harvest applications of antagonist Pseudomonas fluorescens ZX induce resistance against blue and green molds in postharvest citrus fruit.		LWT -- Food Science and Technology					The pre-harvest applications of antagonists are promising strategies to minimize various postharvest diseases. Given this, we sought to evaluate the capability of Pseudomonas fluorescens ZX in inducing resistance of postharvest citrus fruit against blue and green molds, caused by Penicillium italicum and Penicillium digitatum, respectively. Results showed that pre-treatment with P. fluorescens ZX significantly inhibited blue and green molds, generally providing stronger protection with increasing number of sprays. More specifically, three applications of the antagonist reduced disease incidence by about 47% and 41%, reduced lesion diameter by around 40% and 28%, and reduced disease index by approximately 69% and 57%, when exposed to blue and green molds, respectively. Mechanistically, these protective effects might be linked to the increased activities of superoxide dismutase, ascorbate peroxidase, peroxidase, and polyphenoloxidase, along with substantial response of phenolic acids (syringic, p-coumaric, ferulic, and sinapinic acids) and flavonoids (rutin, neohesperidin, hesperetin, sinensetin and tangeretin). P. fluorescens ZX survived well on fruit surface, and more importantly, pre-treatments exhibited no negative effects on fruit quality; on the contrary, it partly improved fruit quality during postharvest storage. Collectively, these results indicated that multiple pre-harvest applications of P. fluorescens ZX are useful for control of postharvest diseases. All rights reserved, Elsevier.										2022	155				0023-6438				10.1016/j.lwt.2021.112922					FSTA:2022-05-Jc5834
J		Zhisen Pan; Jingyi Guo; Kaijia Tang; Yanling Chen; Xun Gong; Yingjian Chen; Yadi Zhong; Xiaoxia Xiao; Siwei Duan; Tianqi Cui; Xiumei Wu; Yanhua Zhong; Xiaoying Yang; Chuangpeng Shen; Yong Gao							Ginsenoside Rc modulates SIRT6-NRF2 interaction to alleviate alcoholic liver disease.		Journal of Agricultural and Food Chemistry					Alcoholic liver disease (ALD) is a serious worldwide health problem. Ginsenoside Rc is a major active ingredient isolated from Panax ginseng, whose pharmacological effects counteract oxidative stress, inflammation, and lipid accumulation. However, it is still unclear whether ginsenoside Rc might exert beneficial effects on alcohol-induced liver injury. To this aim, mice primary hepatocytes (MPHs) were challenged with alcohol to test ginsenoside Rc's effects on their intracellular alcohol metabolism. C57BL/6J mice or SIRT6alb-/- mice were chronically fed a diet with added alcohol or given a single gavage of alcohol with or without ginsenoside Rc. Analyses of alcohol metabolism, oxidative stress, inflammation, lipid metabolism, and RNaseq expression were conducted to explore potential targets exploited by ginsenoside Rc to protect against ALD. Our results showed that ginsenoside Rc attenuated alcohol-induced liver injury by regulating oxidative stress, inflammation, and lipid accumulation both in vivo and in vitro. Ginsenoside Rc did increase the deacetylase activity of SIRT6, thereby lowering acetylated NRF2 levels, which elevated NRF2's stability, and subsequently exerting an antioxidant effect. In keeping with this, the hepatic knockout of SIRT6 almost abolished the hepatoprotective effects of ginsenoside Rc against ALD. Therefore, our results suggest that ginsenoside Rc attenuated hepatocytes' damage and oxidative stress in ALD by up-regulating the SIRT6/NRF2 pathway. Hence, ginsenoside Rc may be a promising drug to treat or relieve ALD.										2022	70	44	14220	14234	0021-8561				10.1021/acs.jafc.2c06146					FSTA:2023-03-Aj4943
J		Zhisong Wang; Yuxuan Zhao; Di Wang; Xianglong Zhang; Menglei Xia; Ting Xia; Yu Zheng; Min Wang							Exploring polymerisation of methylglyoxal with NH3 or alanine to analyse the formation of typical polymers in melanoidins.		Food Chemistry					To investigate the formation of typical melanoidin polymers, methylglyoxal (MGO) with NH3 or alanine (Ala) was used to form coloured compounds, with glyoxal or acetone used as controls. The products were characterised using chromatography, mass spectrometry, and spectroscopy. Spectroscopic results showed that the coloured compounds formed were similar to melanoidins in food. GC-MS results showed that the MGO-based reaction generated similar volatile compounds using the Maillard reaction. Mass spectrometry showed that the molecular weights of structural units in the polymers were mainly 162, 169, and 176 Da, and these could be reassembled using the basic units derived from MGO alone or in combination with nitrogen. Hence, polymers recombined using basic structural units should be considered while determining melanoidin biomarkers. The preparation of coloured compounds using MGO with NH3 can be used as a novel method to produce the control compounds for melanoidin after process optimization. All rights reserved, Elsevier.										2022	394				0308-8146				10.1016/j.foodchem.2022.133472					FSTA:2022-11-Ac20246
J		Zhitong Deng; Cong Meng; Haodong Huang; Siyu Song; Linchun Fu; Zhuotao Fu							The different effects of psyllium husk and orlistat on weight control, the amelioration of hypercholesterolemia and non-alcohol fatty liver disease in obese mice induced by a high-fat diet.		Food & Function					Obesity is a widespread medical problem, for which many drugs have been developed, each with its own limitations. Orlistat, a lipase inhibitor, functions as a fat absorption blocker and is a widely used over-the-counter drug in China. Psyllium husk, in contrast, is a food source rich in dietary fibre and is beneficial for weight loss because it reduces appetite. Here, it was investigated how psyllium husk treatments affect mice with a high-fat diet (HFD)-induced obesity, using obesity-related indices, metabolism indices, and gut microbiota, compared to orlistat treatments. Orlistat had a greater effect on weight loss, whereas psyllium husk had a greater effect at reducing serum and liver cholesterol and triglyceride levels. Treatments had similar effects on controlling the body fat rate, the expression level of farnesoid X receptor, sterol 27-hydroxylase and oxysterol 7-hydroxylase (CYP7B1) in the liver, and the regulation of major bile acids such as cholic acid, chenodeoxycholic acid, deoxycholic acid, and lithocholic acid in faecal content. However, the expression of CYP7A1 in the liver and the structures of faecal bile acids were different between the two drugs. Furthermore, although they also had similar effects on the gut microbiota at the phylum level, there were differences at the genus level for Roseburia, Bacteroides, Faecalibacterium, Coprobacillus, and Akkernansia, which led to the difference in the serum lipopolysaccharide (LPS) level. Orlistat increased the food intake of the obese mice that were fed a HFD, which led to an increase in water intake, serum triglyceride levels, and lower glucose tolerance. Although orlistat is considered a suitable drug for weight loss, psyllium husk is a comparatively more cost-effective choice for ameliorating hypercholesterolemia and non-alcoholic fatty liver disease caused by a HFD. © The Royal Society of Chemistry 2022.										2022	13	17	8829	8849	2042-650X				10.1039/d2fo01161a					FSTA:2022-12-Js16920
J		Zhiwei Chen; Fan Zhang; Lin Jiang; Zihan Chen; Hua Sun							Toxic effects of mycotoxin fumonisin B1 at six different doses on female BALB/c mice.		Toxins					Background. Fumonisin B1 (FB1) is one of the most common mycotoxins contaminating feed and food. Although regulatory limits about fumonisins have been established in some countries, it is still very important to conduct research on lower doses of FB1 to determine the tolerance limits. The aim of this study was to investigate the effects of different concentrations of FB1, provide further evidence about the toxic doses-and exposure time-associated influence of FB1 on mice, especially low levels of FB1 for long-term exposure. Methods. Female BALB/c mice were treated intragastrically (i. G.) with fumonisin B1 (FB1) solutions (0 mg/kg body weight (BW), 0.018 mg/kg BW, 0.054 mg/kg BW, 0.162 mg/kg BW, 0.486 mg/kg BW, 1.458 mg/kg BW and 4.374 mg/kg BW) once a day for 8 weeks to obtain dose-and time-dependent effects on body and organ weights, hematology, blood chemical parameters and liver and kidney histopathology. Results. After the long-term administration of FB1, the body weights of the mice tended to decrease. Over time, FB1 first increased the relative spleen weight, then increased the relative kidney weight, and finally increased the relative liver weight. The mean corpuscular volume (MCV), mean corpuscular hemoglobin (MCH), hemoglobin (HGB), white blood cells (WBC), platelets (PLT), and mean platelet volume (MPV) were significantly elevated after treatment with FB1 for 8 weeks. Moreover, exposure time-dependent responses were found for aspartate aminotransferase (AST), alanine aminotransferase (ALT) and alkaline phosphatase (ALP) level, which were coupled with hepatic histopathological findings, necroinflammation and vacuolar degeneration and detrital necrosis. Linear dose response was also found for liver histopathology, in which, even the minimum dose of FB1 exposure also caused changes. Renal alterations were moderate compared to hepatic alterations. Conclusion. In conclusion, we demonstrated the systemic toxic effects of different doses of FB1 in female BALB/c mice at different times. Our data indicated that the effects observed in this study at the lowest dose tested are discussed in relation to the currently established provisional maximum tolerable daily intake (PMTDI) for fumonisins. This study suggested that recommendations for the concentration of FB1 in animals and humans are not sufficiently protective and that regulatory doses should be modified to better protect animal and human health. The toxicity of FB1 needs more attention. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.										2022	14	1			2072-6651				10.3390/toxins14010021					FSTA:2023-01-Cd0223
J		Zhiwei Kang; Shan Chen; Yan Zhou; Sadeeq Ullah; Hao Liang							Rational construction of citrus essential oil nanoemulsion with robust stability and high antimicrobial activity based on combination of emulsifiers.		Innovative Food Science and Emerging Technologies					We have successfully constructed citrus essential oil (CEO, d-limonene is its main active component) nanoemulsion by the high-pressure homogenization method, whose droplet size, polydispersity index, and zeta potential were 34.23 nm, 0.235, and -25.87 mV, respectively. The effects of thermal treatment (-20-48 °C), pH (5-9), ionic strength (100-500 mM NaCl) and storage time (200 days) were examined on the physicochemical properties of all treatments. The antimicrobial activity of nanoemulsion was tested by determining the minimal inhibitory concentration against the four foodborne microorganisms (Escherichia coli (10 mg/mL), Staphylococcus aureus (0.150 mg/mL), Bacillus subtilis (0.312 mg/mL) and Saccharomyces cerevisiae (0.312 mg/mL)). Especially, compared with pure CEO, the antibacterial activity of its nanoemulsion against S. aureus (0.150 mg/mL) and B. subtilis (0.312 mg/mL) was increased by 43 and 86 times respectively. Industrial relevance. In this work, we constructed robust CEO nanoemulsions based on a combination of emulsifiers via the high-pressure homogenization method, which bring new insights into the preparation of nanoemulsions. There is great potential for nanoencapsulation of natural compounds in the field of food preservation. Furthermore, the results may provide valuable data for industrial scale-up application. All rights reserved, Elsevier.										2022	80				1466-8564				10.1016/j.ifset.2022.103110					FSTA:2022-12-Ae23364
J		Zhiwei Li; Yuanhao Wei; Yawen Wang; Ran Zhang; Chuanjie Zhang; Caixing Wang; Xuebing Yan							Preparation of highly substituted sulfated alfalfa polysaccharides and evaluation of their biological activity.		Foods					Alfalfa polysaccharides (AP) receive wide attention in the field of medicine, because of their anti-inflammatory property. However, AP has high molecular weight and poor water solubility, resulting in low biological activity. We wanted to obtain highly bioactive alfalfa polysaccharides for further research. Herein, we successfully synthesized highly substituted sulfated alfalfa polysaccharides (SAP) via the chlorosulfonic acid (CSA)-pyridine (Pyr) method, which was optimized using response surface methodology (RSM). Under the best reaction conditions, that is, the reaction temperature, time, and ratio of CSA to Pyr being 55°C, 2.25 h, and 1.5:1, respectively, the maximum degree of substitution of SAP can reach up to 0.724. Fourier transform infrared spectroscopy also confirmed the existence of sulfonic acid groups on SAP. Despite the increased average molecular weight of SAP, its water solubility is improved, which is beneficial for its biological activity. Further in vitro results showed that SAP exhibited better antioxidant activity and antibacterial ability than AP. Besides, the former can efficiently enhance the viability of oxidatively stressed intestinal epithelial cells compared with the latter. Furthermore, SAP has the potential to inhibit obesity. It is concluded that sulfation modification could improve the antioxidant, antibacterial, bovine intestinal epithelial cells' proliferation-promoting, and the obesity inhibition abilities of AP. The improvement of AP biological activity may provide references for the utilization of plant extracts that have weaker biological activity. © 2022 by the authors. Licensee MDPI, Basel, Switzerland.										2022	11	5			2304-8158				10.3390/foods11050737					FSTA:2022-10-Jp13678
J		Zhiwei Liu; Qicheng Hua; Jin Wang; Zaoqing Liang; Zexuan Zhou; Xing Shen; Hongtao Lei; Xiangmei Li							Prussian blue immunochromatography with portable smartphone-based detection device for zearalenone in cereals.		Food Chemistry					In this study, we developed a prussian blue nanoparticles (PBNPs) immunochromatographic assay (ICA) integrated with smartphone-based detection device for ZEN in cereals. PBNPs, as probe labels, were synthesized with properties of controllable structure, environment friendliness, and high affinities to antibody (Ab). PBNPs-ICA quantitative analysis was performed with a hand-held smartphone-based device coupled with a user-friendly and self-programmed detection App. This integrated strategy demonstrated high sensitivity for ZEN with a cut-off value of 10 mug/kg, a detection limit of 0.12 mug/kg, a quantitation limit of 0.27 mug/kg, and recovery rates of 92.0%-105.0% and 88.0%-98.0% for maize and wheat, respectively. The results of 20 naturally contaminated cereal samples showed good correlation (R2>0.99) between LC-MS/MS and developed system. Moreover, the stability experiment revealed that PBNPs-ICA maintained high stability and bioactivity against competitive antigen (Ag). The proposed strategy exhibited great potential for the rapid monitoring of mycotoxins or other small molecule hazards. All rights reserved, Elsevier.										2022	369				0308-8146				10.1016/j.foodchem.2021.131008					FSTA:2022-02-Ma0745
J		ZhiWei Yang; MeiXin Hu							Effect of ultrasonic pretreatment on flavor characteristics of brewer's yeast-peanut meal hydrolysate/xylose Maillard reaction products.		Journal of Food Processing and Preservation					In this study, we investigated the effect of ultrasonic pretreatment on the flavor characteristics of Maillard reaction products (MRPs) because ultrasound enhances the Maillard reaction (MR). Brewer's yeast-peanut meal hydrolysate was subjected to an ultrasonic treatment, followed by a thermal treatment to induce the MR. Then, several properties of the MRPs were investigated. Compared to the untreated samples, the ultrasound-treated samples presented looser microstructures, which were conducive to the combination of xylose with amino acids or peptides in MR. Consequently, more intermediates were produced and a higher browning degree of the MRPs was observed, compared to those obtained by thermal MR. These findings were supported by the results of MRP analysis through fluorescence and FT-IR spectroscopies. The volatile compounds of samples treated by exposure to 200 W ultrasound endowed the MRPs with prominent flavor characteristics, as confirmed by the scores recorded using Electronic-tongue. Novelty impact statement. The flavor characteristics of the MRPs from the brewer's yeast-peanut meal hydrolysate have been reported for the first time in our study. Our findings demonstrate that ultrasonic pretreatment can improve the flavor characteristics of the MRPs, thereby supporting their use in the production of condiments. However, the benefits of the ultrasonic treatment do not always increase with the applied power. This study exploits an agricultural by-product as a raw material, fostering new ways to reduce waste and support a sustainable circular economy. © 2022 Wiley Periodicals LLC.										2022	46	7			1745-4549				10.1111/jfpp.16699					FSTA:2022-11-Js15518
J		Zhiwei Zhong; Lei Zhou; Kaibo Yu; Fenghua Jiang; Jing Xu; Liqiang Zou; Liqing Du; Wei Liu							Effects of microporous packaging combined with chitosan coating on the quality and physiological metabolism of passion fruit after harvest.		Food and Bioprocess Technology					The postharvest quality of passion fruit deteriorates rapidly because of intense physiological metabolism and serious water loss. It is difficult to solve the problems of water loss and microbial growth of passion fruit during room temperature storage at the same time by use of a single chitosan coating or microporous packaging technology. Therefore, a dual modified atmosphere microenvironment based on microporous packaging (MP) and a chitosan coating (CH) was established, and its effects on the quality and physiological metabolism of passion fruit were evaluated. The results indicate that MP can effectively reduce water loss and that the CH inhibits microbial growth. Combined application (MP-CH) is found to significantly inhibit fruit weight loss, which shows a value of only 11.17% on Day 12, while the weight loss of the control is as high as 51.57%. The ascorbic acid and total phenol contents of passion fruit in MP-CH are 5.63 and 37.00mg.100g-1, respectively, on Day 12, which are markedly higher than those in the control. The activities of superoxide dismutase, peroxidase and catalase in MP-CH on Day 12 are 3.20, 2.22, and 1.52 times higher than those in the control, respectively, which effectively improve the antioxidant level and reduce the accumulation of malondialdehyde and hydrogen peroxide. Furthermore, MP-CH delays the degradation of protopectin, cellulose, and hemicellulose by inhibiting the activities of pectin methylesterase, polygalacturonase, cellulase, and beta-glucosidase. Consequently, MP-CH is a promising method for extending the shelf life of passion fruit to 12 days at 25°C by regulating water loss and physiological metabolism. ©The Author(s), under exclusive licence to Springer Science + Business Media, LLC, part of Springer Nature 2022.										2022	15	8	1836	1850	1935-5149				10.1007/s11947-022-02845-w					FSTA:2022-11-Jg15739
J		Zhiwen Qi; Xingying Xue; Hao Zhou; Hua Yuan; Wenjun Li; Guliang Yang; Pujun Xie; Chengzhang Wang							The aqueous assembly preparation of OPs-AgNPs with phenols from olive mill wastewater and its mechanism on antimicrobial function study.		Food Chemistry					To valorise olive mill wastewater phenols (OPs) potentially applied in food preservation, a novel stable and regularly spherical OPs-AgNPs (Davg=78 nm) were successfully assembled in aqueous solution under the optimized conditions (pH 8.0,5 mM AgNO3, 35C and 30 min). The results of antimicrobial zone diameters indicated that 50 mug/mL of promising OPs-AgNPs presented excellent antimicrobial effects. Especially, the cell wall damages of E. coli ATCC 23,815 were caused when OPs-AgNPs concentration was exceeded its MIC (8.58 mug/mL). Also, a significant down-regulating of the Ca2+-ATPase activity in E. coli was revealed, and the intracellular Ca2+ concentrations were thus decreased from 12.5 to 1.35 g/mL after a treatment for 3 h. The apoptosis level of E. coli was significantly increased more than the control (55.13% of OPs-AgNPs vs 9.90% of control). In sum, OPs exerts enhanced antimicrobial function via penetrating cell membrane and targeting Ca2+-ATPase after chelated with AgNPs. All rights reserved, Elsevier.										2022	376				0308-8146				10.1016/j.foodchem.2021.131924					FSTA:2022-04-Ne0916
J		Zhiwen Qi; Xingying Xue; Xuefeng Xu; Hao Zhou; Wenjun Li; Guliang Yang; Pujun Xie							Detoxified and antimicrobial-enhanced olive mill wastewater phenols capping ZnO nanoparticles incorporated with carboxymethyl cellulose for fresh strawberry preservation.		Postharvest Biology and Technology					The underutilized by-products of hydrophilicity olive mill wastewater phenols (OPs) have great antimicrobial potential. ZnO NPs is one of most wildly used nano material with anti-bacterial function as well. This study aimed to prepare the detoxified and antimicrobial-enhanced OPs capping ZnO nanoparticles (OPs-ZnO NPs) containing metal core of ZnO NPs and organic shell of OPs, respectively. The OPs-ZnO NPs was chemically coordinated/chelated driven by Lewis bases (NaOH) in aqueous solution. The results obtained by SEM and TEM showed that those irregular sphere OPs-ZnO NPs were ranged from 58 to 92 nm, with an OPs caption of 35.40% (w/w). Importantly, the in vitro results showed that the strategy of capping OPs in ZnO NPs decreased the toxicity of ZnO NPs (< 0.02g/L). Moreover, OPs-ZnO NPs presented a higher stability in simulated gastrointestinal digestion (Zn2+< 0.07g/L after 12 h). The results also showed that the protective coating of OPs-ZnO NPs and OPs-ZnO NPs/CMC (carboxymethyl cellulose) enhanced the antimicrobial activity of Escherichia coli, Staphylococcus aureus and Aspergillus niger. Furthermore, the coating of OPs-ZnO NPs/CMC decreased the weight loss and the rotting ratio of fresh strawberry, and ultimately prolonged its shelf-life at least 4 days under 25 oC. Therefore, this study provided a biosafety strategy for the preparation of detoxified and antimicrobial enhanced OPs-ZnO NPs and its CMC protective coating for fresh produce throughout storage. All rights reserved, Elsevier.										2022	188				0925-5214				10.1016/j.postharvbio.2022.111891					FSTA:2022-07-Jf9441
J		Zhiwen Shen; Shichao Li; Jinhong Wu; Faxiang Wang; Xianghong Li; Jian Yu; Yongle Liu; Xiayin Ma							Effect of different oil incorporation on gelling properties, flavor and advanced glycation end-products of silver carp surimi sausages.		Journal of Food Measurement and Characterization					Effects of deep sea fish oil (FO) and virgin coconut oil (VCO) incorporation on gelling properties, flavor and levels of protein-bound Nepsilon-carboxymethyllysine (CML) and Nepsilon-carboxyethyllysine (CEL) of silver carp surimi sausages were investigated. The gel strength of surimi sausages reached the maximum (916.768.38 g.cm) when 4 g/100 g surimi of FO were added. The FO had negative effects on the moisture distribution of the surimi sausages, making bound water migrate to free water, resulting in the increases of cooking loss (p>0.05). As the FO concentration in surimi sausages increased from 0 to 12 g/100 g, the levels of CML in the surimi sausages increased from 2.250.08 to 3.990.08 mg/kg (p<0.05). While addition of VCO had no significant influences on CML and CEL levels in the surimi sausages, as well as gel strength and moisture distribution. The addition of FO and VCO both improved the flavor of surimi sausages by reducing unpleasant flavor compounds (1-octen-3-ol, n-hexanol and hexanal) significantly (p<0.05). The sensory characteristics (odor, color and overall acceptance) were improved after addition of both types of oil. This study provided a strategy for flavor improvement and nutritional enhancement of reconstituted surimi products. © The Author(s), under exclusive licence to Springer Science+Business Media, LLC, part of Springer Nature 2022.										2022	16	6	5007	5022	2193-4134				10.1007/s11694-022-01589-7					FSTA:2023-03-Rc1134
J		Zhixia (Grace) Chen; Buchanan, P.; Siew Young Quek							Identification and determination of compounds unique to Hericium in an edible New Zealand mushroom Hericium novae-zealandiae.		Food Analytical Methods					Hericium novae-zealandiae is a native mushroom traditionally consumed by the indigenous Maori of New Zealand. To study erinacines and hericenones, compounds reported to be unique to the genus Hericium, the small molecular lipophilic constituents of H. novae-zealandiae were evaluated by chromatography coupled with diode array detection. Ethanol was used as an extraction solvent for the detection and quantification of these lipophilic targets. Hericenone C was detected from the ethanol extract of H. novae-zealandiae, but erinacine A and hericenone D were not found present in this extract. A method coupling HPLC with DAD was developed to determine the quantity of hericenone C using a reversed-phase C18 column, with gradient elution consisting of methanol and 0.1% formic acid as mobile phases and detection at 295 nm. The validation conducted of this method included parameters of selectivity, linearity, precision, accuracy and robustness, and all validation results were acceptable. Hericenone C was measured as comprising 0.75 mg/g dry weight of the mushroom. This is the first report of research on erinacine A, hericenone C and hericenone D in H. novae-zealandiae. This is also the first report of an analytical method suitable for the quantification of hericenone C in this species. More compounds unique to Hericium are expected to be reported when further investigations are carried out on this newly studied species of Hericium. ©The Author(s), under exclusive licence to Springer Science + Business Media, LLC, part of Springer Nature 2021.										2022	15	1	67	74	1936-976X				10.1007/s12161-021-02098-x					FSTA:2022-11-Jq15380
