PT	DT	AU	AA	ED	CA	SP	PN	AE	TI	FT	SO	LA	LS	U1	U2	AB	C1	RI	OI	PA	SC	PI	SS	ID	CN	PY	VL	IS	BP	EP	SN	BN	NR	PG	DI	OA	HC	HP	DA	UT
J		Bellisai, G.; Bernasconi, G.; Brancato, A.; Cabrera, L. C.; Ferreira, L.; Giner, G.; Greco, L.; Jarrah, S.; Kazocina, A.; Leuschner, R.; Magrans, J. O.; Miron, I.; Nave, S.; Pedersen, R.; Reich, H.; Ruocco, S.; Santos, M.; Scarlato, A. P.; Theobald, A.; Vagenende, B.; Verani, A.			European Food Safety Authority (EFSA)				Modification of the existing maximum residue levels for acrinathrin in peaches and sweet peppers.		EFSA Journal					In accordance with Article 6 of Regulation (EC) No 396/2005, the applicant Cheminova A/S submitted a request to the competent national authority in Spain to modify the existing maximum residue levels (MRLs) for the active substance acrinathrin in peaches and sweet peppers. The data submitted in support of the request were found sufficient to derive MRL proposals for both crops. Adequate analytical methods for enforcement are available to control the residues of acrinathrin and its enantiomer in the plant matrices under consideration at the validated limit of quantification (LOQ) of 0.02 mg/kg. Based on the risk assessment results, EFSA concluded that the short- and long-term intake of residues resulting from the use of acrinathrin according to the reported agricultural practices is unlikely to present a risk to consumer health. © 2021 European Food Safety Authority. EFSA Journal published by John Wiley and Sons Ltd on behalf of European Food Safety Authority.										2021	19	7			1831-4732				10.2903/j.efsa.2021.6681					FSTA:2021-11-Ja15700
J		Bellisai, G.; Bernasconi, G.; Brancato, A.; Cabrera, L. C.; Ferreira, L.; Giner, G.; Greco, L.; Jarrah, S.; Kazocina, A.; Leuschner, R.; Magrans, J. O.; Miron, I.; Nave, S.; Pedersen, R.; Reich, H.; Ruocco, S.; Santos, M.; Scarlato, A. P.; Theobald, A.; Vagenende, B.; Verani, A.			European Food Safety Authority (EFSA)				Review of the existing maximum residue levels for isopyrazam according to Article 12 of Regulation (EC) No 396/2005.		EFSA Journal					According to Article 12 of Regulation (EC) No 396/2005, EFSA has reviewed the maximum residue levels (MRLs) currently established at European level for the pesticide active substance isopyrazam. To assess the occurrence of isopyrazam residues in plants, processed commodities, rotational crops and livestock, EFSA considered the conclusions derived in the framework of Commission Regulation (EU) No 188/2011, the MRLs established by the Codex Alimentarius Commission as well as the import tolerances and European authorisations reported by Member States (including the supporting residues data). Based on the assessment of the available data, MRL proposals were derived and a consumer risk assessment was carried out. Although no apparent risk to consumers was identified, some information required by the regulatory framework was missing. Hence, the consumer risk assessment is considered indicative only and one MRL proposal derived by EFSA still requires further consideration by risk managers. © 2021 European Food Safety Authority. EFSA Journal published by John Wiley and Sons Ltd on behalf of European Food Safety Authority.										2021	19	7			1831-4732				10.2903/j.efsa.2021.6684					FSTA:2021-11-Cf3403
J		Bellisai, G.; Bernasconi, G.; Brancato, A.; Cabrera, L. C.; Ferreira, L.; Giner, G.; Greco, L.; Jarrah, S.; Kazocina, A.; Leuschner, R.; Magrans, J. O.; Miron, I.; Nave, S.; Pedersen, R.; Reich, H.; Ruocco, S.; Santos, M.; Scarlato, A. P.; Theobald, A.; Vagenende, B.; Verani, A.			EFSA (European Food Safety Authority)				Modification of the existing maximum residue levels for benzovindiflupyr in leeks and spring onions/green onions/Welsh onions.		EFSA Journal					In accordance with Article 6 of Regulation (EC) No 396/2005, the applicant Syngenta Crop Protection AG submitted a request to the competent national authority in France to modify the existing maximum residue levels (MRLs) for the active substance benzovindiflupyr in leeks and spring onions, green onions and Welsh onions. The data submitted in support of the request were found to be sufficient to derive MRL proposals for the crops under assessment. Adequate analytical methods for enforcement are available to control the residues of benzovindiflupyr on the commodities under consideration at the validated limit of quantification (LOQ) of 0.01 mg/kg. Based on the risk assessment results, EFSA concluded that the short-term and long-term intake of residues resulting from the use of benzovindiflupyr according to the reported agricultural practices is unlikely to present a risk to consumer health. © 2021 European Food Safety Authority. EFSA Journal published by John Wiley and Sons Ltd on behalf of European Food Safety Authority.										2021	19	7			1831-4732				10.2903/j.efsa.2021.6774					FSTA:2021-11-Jq15702
J		Bellisai, G.; Brancato, A.; Cabrera, L. C.; Ferreira, L.; Giner, G.; Greco, L.; Jarrah, S.; Kazocina, A.; Leuschner, R.; Magrans, J. O.; Miron, I.; Nave, S.; Pedersen, R.; Reich, H.; Ruocco, S.; Santos, M.; Scarlato, A. P.; Theobald, A.; Vagenende, B.; Verani, A.			EFSA Panel on Food Contact Materials, Enzymes and Processing Aids (CEP)				Modification of the existing maximum residue levels for isofetamid in raspberries, blackberries and dewberries.		EFSA Journal					In accordance with Article 6 of Regulation (EC) No 396/2005, the applicant ISK Biosciences Europe N. V. Submitted a request to the competent national authority in Belgium to modify the existing maximum residue levels (MRLs) for the active substance isofetamid in raspberries, blackberries and dewberries. The data submitted in support of the request were found to be sufficient to derive MRL proposals for blackberries, dewberries and raspberries. Adequate analytical methods for enforcement are available to control the residues of isofetamid in the commodities under consideration at the validated limit of quantification (LOQ) of 0.01 mg/kg. Based on the risk assessment results, EFSA concluded that the short-term and long-term intake of residues resulting from the use of isofetamid according to the reported agricultural practices is unlikely to present a risk to consumer health. © 2021 European Food Safety Authority. EFSA Journal published by John Wiley and Sons Ltd on behalf of European Food Safety Authority.										2021	19	6			1831-4732				10.2903/j.efsa.2021.6677					FSTA:2021-10-Jf14063
J		Bellisai, G.; Bernasconi, G.; Brancato, A.; Cabrera, L. C.; Ferreira, L.; Giner, G.; Greco, L.; Jarrah, S.; Kazocina, A.; Leuschner, R.; Magrans, J. O.; Miron, I.; Nave, S.; Pedersen, R.; Reich, H.; Ruocco, S.; Santos, M.; Scarlato, A. P.; Theobald, A.; Vagenende, B.; Verani, A.			EFSA (European Food Safety Authority)				Modification of the existing MRLs for potassium phosphonates in lemons, limes and mandarins and in herbal infusions from leaves and herbs.		EFSA Journal					In accordance with Article 6 of Regulation (EC) No 396/2005, the applicants Lainco S. A., Exclusivas Sarabia S. A., Biovert S. L., Sipcam Inagra S. A. And Tilco-Alginure GmbH submitted respectively two requests to the competent national authorities in Greece and Germany, to modify the existing maximum residue levels (MRLs) for the active substance potassium phosphonates in certain citrus fruits and in herbal infusions from leaves and herbs. The data submitted in support of both requests were found to be sufficient to derive MRL proposals for lemons, limes, mandarins, strawberries leaves and the remaining plants included in the group of herbal infusions from leaves and herbs. Adequate analytical methods for enforcement are available to control potassium phosphonates residues in the commodities under consideration. Based on the risk assessment results using the currently set acceptable daily intake (ADI) of 2.25 mg/kg body weight (bw) per day for phosphonic acid, EFSA concluded that the long-term intake of residues resulting from the uses of potassium phosphonates according to the reported good agricultural practices is unlikely to present a risk to consumer health. The consumer risk assessment shall be regarded as indicative; a more realistic intake assessment will be performed in the framework of the joint review of MRLs for fosetyl and potassium phosphonates. © 2021 European Food Safety Authority. EFSA Journal published by John Wiley and Sons Ltd on behalf of European Food Safety Authority.										2021	19	6			1831-4732				10.2903/j.efsa.2021.6673					FSTA:2021-10-Jc14064
J		Bello, C.; Prestes, A. P.; Schemberger, J. A.; Hacke, A. C. M.; Pereira, R. P.; Manente, F. A.; Carlos, I. Z.; Andrade, C. R.; Fernandes, D.; Cruz, I. B. M.; Unfer, T. C.; Vellosa, J. C. R.							Aqueous extract of Paullinia cupana attenuates renal and hematological effects associated with ketoprofen.		Journal of Food Biochemistry					This study aimed to evaluate the effect of aqueous extract of Paullinia cupana (AEG) against ketoprofen side effects, through biochemical, hematological, and histological parameters. AEG showed antioxidant activity in the DPPH scavenging (IC50=17.001.00 g/ml) and HPLC analysis revealed that this extract is constituted by antioxidants (caffeine, catechins, theobromine, and polyphenols). In vivo experiments in female Wistar rats demonstrated that alterations in urea, creatinine, and uric acid levels promoted (p<.05) by ketoprofen were reversed when AEG was co-administered. Ketoprofen significantly decreased the catalase levels of animal tissues (p<.05), which were restored when AEG was co-administered with the mentioned drug. Histological analysis showed that AEG protected tissues from damages caused by ketoprofen. Moreover, AEG reestablished the number of white blood cells, which had decreased when ketoprofen was administered. In conclusion, this study suggested that the association between ketoprofen and AEG may be an alternative to reduce health damages caused by this drug. Practical applications. Paullinia cupana, popularly known as guarana, is commonly consumed as a beverage in Brazil and exhibits pharmacological and beneficial effects to humans. Ketoprofen is an efficacious drug employed in the treatment of inflammatory processes. However, this drug can cause several side effects in humans. Thus, the usage of natural products and plant extracts that can reduce such undesirable effects consists in a valuable strategy to be applied in therapeutic interventions. © 2020 Wiley Periodicals LLC.		Fernandes, Daniel/B-7147-2012; da Cruz, Ivana BM/G-4329-2012; de Andrade, Cleverton Roberto Roberto/D-9138-2012; Pereira, Romaiana/H-6366-2013	Fernandes, Daniel/0000-0002-8935-4176; da Cruz, Ivana BM/0000-0003-3008-6899; de Andrade, Cleverton Roberto Roberto/0000-0001-7015-7175; Pereira, Romaiana/0000-0002-2358-2264; Carlos, Iracilda Zeppone/0000-0002-0084-3468							2021	45	1			1745-4514				10.1111/jfbc.13560					FSTA:2021-05-Tb1827
J		Bello, F. D.; Lamberti, C.; Giribaldi, M.; Garino, C.; Locatelli, M.; Gastaldi, D.; Medana, C.; Cavallarin, L.; Arlorio, M.; Giuffrida, M. G.							Multi-target detection of egg-white and pig gelatin fining agents in Nebbiolo-based aged red wine by means of nanoHPLC-HRMS.		Food Chemistry					The presence of residues from fining agents in wines may represent a risk for allergic consumers and a source of discomfort for others, such as vegans. Even though ELISA is the official detection method for such residues, this technique may be hindered by cross-reactivity issues, or by matrix-molecule interference due to a high polyphenol content, especially in red wines. An HRMS-based method has been developed to detect pig gelatin and egg white in experimental five-year aged Nebbiolo-based red wine. Biomarker peptides were selected, after tryptic digestion, and quantified by multitarget nanoHPLC-HRMS analysis. The method resulted in an LLOQs of 5 g/mL in the experimental wine, and between 1 and 2 g/mL in the buffer. This method allowed both gelatin and egg white proteins to be detected and quantified in aged red wine, while whereas the commercial ELISA kit was instead unable to detect egg white in the same samples. All rights reserved, Elsevier.										2021	345				0308-8146				10.1016/j.foodchem.2020.128822					FSTA:2021-06-Hj6187
J		Belloch, C.; Neef, A.; Salafia, C.; Lopez-Diez, J. J.; Flores, M.							Microbiota and volatilome of dry-cured pork loins manufactured with paprika and reduced concentration of nitrite and nitrate.		Food Research International					Dry-cured pork loin is a very popular meat product in Mediterranean countries. Pork-loin is manufactured rubbing curing salts, nitrite and nitrate, and spices on the surface of the loin which is then dry-cured or smoked for several months. Although nitrite-derived compounds are crucial for the microbiological safety and development of a distinct flavour, there have been recent concerns about the adverse health effects of nitrite-derived compounds driving to the reduction of curing agents in meat products. In this study, we have evaluated the differences in microbiota and aroma of dry-cured pork loins manufactured with or without paprika and reduced ingoing amounts of nitrate and nitrite. Staphylococcus dominated the microbiota of pork loins without paprika, regardless of the nitrite and nitrate reduction. On the contrary, the reduction of nitrite and nitrate in loins with paprika had an important effect on the microbiota. In these loins a codominance of Staphylococcus and Bacillus together by Enterobacteriaceae occurred. Moreover, paprika addition and reduction of nitrite and nitrate seemed to promote proliferation of lactic acid bacteria. Occurrence of these genera was correlated with the generation of free amino acids and their derived volatile compounds setting clear differences in the aroma profile of dry-cured loins. All rights reserved, Elsevier.		Neef, Alexander/A-7900-2012; Flores, Monica/H-2857-2012; Belloch, M. Carmen/H-4599-2012	Neef, Alexander/0000-0002-4170-9425; Flores, Monica/0000-0002-4228-9899; Belloch, M. Carmen/0000-0002-5136-0482							2021	149				0963-9969				10.1016/j.foodres.2021.110691					FSTA:2022-02-Sj0810
J		Bellucci, E. R. B.; Munekata, P. E. S.; Pateiro, M.; Lorenzo, J. M.; Barretto, A. C. da S.							Red pitaya extract as natural antioxidant in pork patties with total replacement of animal fat.		Meat Science					The antioxidant effects of red pitaya extract (PE) were evaluated in pork patties for 18 days at 2 °C. The following treatments were prepared: control (CON, without antioxidant), sodium erythorbate (ERY, 500 mg kg-1), PE low dose (PEL, 250 mg kg-1), PE medium dose (PEM, 500 mg kg-1), and PE high dose (PEH, 1000 mg kg-1). No significant effect was observed on chemical composition and cooking loss with the addition of PE, while a significant effect was noticed in cohesiveness (P< 0.05). The intense pink colour of PE enhanced the colour stability during storage (9.33,7.92 and 7.69 vs. 6.77 for PEH, PEM and PEL vs. CON, respectively; (P< 0.05). TBARS (1.21 vs. 2.44 mg MDA/kg) and carbonyl values (5.45 vs. 6.87 nmol carbonyl/mg) of treated samples were lower than those observed in CON. Similar values were found between samples with PE and ERY. PE improved colour acceptance and the preference of pork patties. Therefore, PE is a very effective natural antioxidant by delaying colour and oxidative deterioration. All rights reserved, Elsevier.		da Silva Barretto, Andrea Carla/I-6675-2015; Munekata, Paulo/E-5608-2019; Lorenzo, Jose Manuel/K-6375-2014; Munekata, Paulo Eduardo Sichetti/AAC-3968-2021	da Silva Barretto, Andrea Carla/0000-0002-1126-746X; Munekata, Paulo/0000-0001-5559-1408; Lorenzo, Jose Manuel/0000-0002-7725-9294; Munekata, Paulo Eduardo Sichetti/0000-0001-5559-1408							2021	171				0309-1740				10.1016/j.meatsci.2020.108284					FSTA:2021-02-Sj1134
J		Bellumori, M.; Marchi, L. de; Mainente, F.; Zanoni, F.; Cecchi, L.; Innocenti, M.; Mulinacci, N.; Zoccatelli, G.							A by-product from virgin olive oil production (pate) encapsulated by fluid bed coating: evaluation of the phenolic profile after shelf-life test and invitro gastrointestinal digestion.		International Journal of Food Science & Technology					Pate is a by-product of virgin olive oil production presenting a high phenolic content and beneficial health effects. This research aims to evaluate the storage stability of phenolic compounds of pate and a coated formulation, and to verify the bioaccessibility of the phenolic compounds. An accelerated shelf-life test at 40°C/75% relative humidity was carried out for 75 days. Different combinations of degradative and hydrolytic reactions impacted the results. Indeed, at the end of the storage period, 84% of phenols was recovered in pate with free tyrosol and hydroxytyrosol showing an increase due to secoiridoids hydrolysis. The total phenolic content of coated pate did not significantly decrease, showing a higher increment of free tyrosol and hydroxytyrosol. Simulated digestion led to the liberation of 15% of phenols by both samples. In conclusion, the coating process improved the stability of pate phenolic compounds without affecting their bioaccessibility. © 2021 The Authors. International Journal of Food Science & Technology published by John Wiley & Sons Ltd on behalf of Institute of Food, Science and Technology (IFSTTF).		Cecchi, Lorenzo/X-5457-2018	Cecchi, Lorenzo/0000-0002-9332-704X; Innocenti, Marzia/0000-0003-0320-8379; BELLUMORI, MARIA/0000-0003-3583-012X; ZOCCATELLI, Gianni/0000-0001-9198-5252							2021	56	8	3773	3783	0950-5423				10.1111/ijfs.15068					FSTA:2021-11-Ne2711
J		Bellumori, M.; Angeloni, G.; Guerrini, L.; Masella, P.; Calamai, L.; Mulinacci, N.; Parenti, A.; Innocenti, M.							Effects of different stabilization techniques on the shelf life of cold brew coffee: chemical composition, flavor profile and microbiological analysis.		LWT -- Food Science and Technology					Cold brew coffee is a beverage prepared at low temperatures and over long brewing times resulting in particular physicochemical and sensory characteristics. This type of coffee is usually consumed immediately after preparation or after short storage in refrigerated conditions. However, in recent years many commercial coffee vendors started investing in ready-to-drink cold brew coffees packaged for extended storage. These products present the potential problem of microbial and sensorial alteration. In this study we evaluated five different stabilization techniques with the aim to extend the shelf life of the cold brew coffee while preserving its peculiar organoleptic properties, e.g. HPP (High Pressure Processing), microfiltration, UV irradiation, pasteurization and blast chilling process. The effects were investigated over four months, evaluating the caffeine and the chlorogenic acids contents by HPLC-DAD analysis and carrying out anevaluation of selected volatile compounds by HS-SPME-GC-MS. After four months of storage, the samples treated with pasteurization and HPP maintained a stable content of caffeine and chlorogenic acids, guaranteeing also the microbiological safety of the beverage. At the same shelf-time, the pasteurized samples showed an unaltered flavor profile, while a decrease of about 25% of the total content of volatile compounds was registered for the HPP sample. All rights reserved, Elsevier.		Guerrini, Lorenzo/GZN-1686-2022; Masella, Piernicola/ABG-9003-2020	Guerrini, Lorenzo/0000-0002-7733-3087; Masella, Piernicola/0000-0001-6872-9058; ANGELONI, GIULIA/0000-0002-4263-5827; BELLUMORI, MARIA/0000-0003-3583-012X							2021	142				0023-6438				10.1016/j.lwt.2021.111043					FSTA:2021-07-Hn7310
J		Belmehdi, O.; Bouyahya, A.; Jeko, J.; Cziaky, Z.; Zengin, G.; Sotko, G.; Baaboua, A. E.; Senhaji, N. S.; Abrini, J.							Chemical analysis, antibacterial, and antioxidant activities of flavonoid-rich extracts from four Moroccan propolis.		Journal of Food Processing and Preservation					Propolis, a resinous substance collected by honeybees from plants, is well-known worldwide for its diversified biological activities. This study was aimed to determine the chemical composition of four ethanol extracts of propolis collected from Morocco and to investigate their antibacterial and antioxidant activities. The chemical composition was determined by Ultra-High Performance Liquid Chromatography-tandem mass spectrometry. The antibacterial activity was evaluated using the well diffusion and microdilution methods. The antioxidant activity was investigated in vitro using three complementary techniques, namely reduction power, beta-carotene bleaching, and DPPH scavenging assays. The identified molecules belong mainly to the flavonoid family, and interestingly, several of them were flavonoid glycosides. The four extracts showed strong antibacterial activity. The inhibitory zones varied from 10.0000 to 22.52.12 mm, and minimal inhibitory concentration values ranged from 0.15 to >5 mg/ml, while minimal bactericidal concentration values ranged from 1.25 to >5 mg/ml. The antioxidant activity was relatively strong compared to positive controls, with IC50 varied from 67.61 to 140.04 g/ml against DPPH free radical, and a relative antioxidant activity varied from 68.403.90 to 100.924.24, determined by beta-carotene bleaching test. The antioxidant property was related to the chemical constituents. These results indicate that Moroccan propolis can be a valuable source of bioactive compounds for further drug discovery. Novelty impact statement. More than 100 compounds have been identified in Moroccan propolis extracts. Trigonelline (an alkaloid) was identified for the first time in propolis. Propolis extracts exhibited strong antibacterial and antioxidant activity. © 2021 Wiley Periodicals LLC.		Zengin, Gokhan/GLS-8806-2022; Abdelhakim, BOUYAHYA/Y-5725-2019	Zengin, Gokhan/0000-0001-6548-7823; Abdelhakim, BOUYAHYA/0000-0001-9317-1631; El baaboua, Aicha/0000-0002-1366-1612							2021	45	10			1745-4549				10.1111/jfpp.15816					FSTA:2022-01-Lg0106
J		Belmiro, R. H.; Oliveira, L. de C.; Geraldi, M. V.; Junior, M. R. M.; Cristianini, M.							Modification of coffee coproducts by-products by dynamic high pressure, acetylation and hydrolysis by cellulase: a potential functional and sustainable food ingredient.		Innovative Food Science and Emerging Technologies					Coffee coproducts (CCP) are significant sources of dietary fiber (DF) and phenolic compounds. Dynamic high-pressure (DHP), acetylation (ACT) and enzymatic hydrolysis with cellulase (ENZ) were investigated as methods to change the technological properties of CCP. The impact of the methods on DF structure and phenolic antioxidants was also assessed. DHP, ACT and ENZ have improved the Water Holding Capacity, Swelling Power and Oil Holding Capacity of CCP by up to 1.50,1.80 and 1.90 times, respectively. DHP caused the most severe effect in disrupting the DF of the CCP, reducing the particle size. Total and Insoluble DF of CCP (0.63 and 0.58 g/g CCP, respectively) decreased significantly after ACT and ENZ. DHP only caused a minor impact on chlorogenic acid of CCP, leading to a smaller reduction in the antioxidant capacity as compared to that of ACT and ENZ. A potential functional and sustainable food ingredient from CCP with improved technological properties and partial maintenance of its antioxidant status was obtained. All rights reserved, Elsevier.		Geraldi, Marina Vilar/R-5152-2019; Cristianini, Marcelo/D-1258-2012; Oliveira, Ludmilla de/P-3533-2016	Geraldi, Marina Vilar/0000-0002-2814-8424; Cristianini, Marcelo/0000-0001-7740-0449; Oliveira, Ludmilla de/0000-0001-7717-1244							2021	68				1466-8564				10.1016/j.ifset.2021.102608					FSTA:2021-07-Hn6795
J		Belmonte, A. M.; Macchioni, P.; Minelli, G.; Scutaru, C.; Volpelli, L. A.; Fiego, D. P. lo							Effects of high linolenic acid diet supplemented with synthetic or natural antioxidant mix on live performance, carcass traits, meat quality and fatty acid composition of Longissimus thoracis et lumborum muscle of medium-heavy pigs.		Italian Journal of Food Science					We studied the effect of a high linolenic acid diet supplementation with synthetic (vitamin E+selenium) or vegetal mix rich in natural antioxidants (grape skin+oregano) on live performances, carcass and meat quality, fatty acid composition and oxidative stability of intramuscular lipids of Longissimus thoracis et lumborum muscle in medium-heavy pigs. Neither carcass traits nor chemical proximate composition of meat was affected by dietary treatments. Linseed dietary inclusion reduced the n-6:n-3 polyunsaturated fatty acids ratio and increased long-chain n-3 precursor, fundamental for human health. Our results offer new opportunities to use products more acceptable by consumers and are more eco-friendly.		Lo Fiego, Domenico Pietro/H-4811-2013	Lo Fiego, Domenico Pietro/0000-0002-9154-9888							2021	33	2	117	128	1120-1770				10.15586/ijfs.v33i2.2005					FSTA:2022-07-Sj3673
J		Belmonte-Sanchez, E.; Romero-Gonzalez, R.; Frenich, A. G.							Applicability of high-resolution NMR in combination with chemometrics for the compositional analysis and quality control of spices and plant-derived condiments.		Journal of the Science of Food and Agriculture					Over the last years, the consumption of spices and plant-derived condiments has increased considerably, owing to new culinary trends. Unfortunately, the current marketing channels make them highly vulnerable to adulteration and food fraud. High-resolution nuclear magnetic resonance (NMR) is a powerful tool for the compositional study of spices and plant-derived condiments. It allows the chemical characterization of a wide range of polar and non-polar metabolites, and provides unique structural information not available by other techniques. The chemometric-based analysis of NMR "fingerprints" has been used to discriminate samples according to species and geographical origin and to detect adulterations, among other applications. The comprehensive identification and quantification of marker compounds can be achieved even in complex mixtures, demonstrating a great potential for high-throughtput quality control applications. © 2020 Society of Chemical Industry.		/A-3900-2012	/0000-0002-2505-2056; Belmonte Sanchez, Eva/0000-0002-6720-6797; Garrido Frenich, Antonia/0000-0002-7904-7842							2021	101	9	3541	3550	0022-5142				10.1002/jsfa.11051					FSTA:2021-10-Te3602
J		Belov, A.; Vasilyev, A.; Dorokhov, A.							Effect of microwave pretreatment on the exchange energy of forage barley.		Journal of Food Process Engineering					The effect of microwave pretreatment on the exchange energy of forage barley was studied using the developed experimental setup. The novelty of the developed experimental setup in the summation of the power of microwave magnetrons in the waveguide, which provides an increase in productivity up to 50kg/h while reducing energy consumption to 0.04kWh/kg. The hypothesis of summation of the power of microwave magnetrons has been confirmed using a computer model in CST Studio. The average combined power of two magnetrons is 13VA/m2. Using the method of planning the full factorial experiment, experimental studies of microwave pretreatment of forage barley of the second class with an exchange energy of 12MJ/kg were carried out. Optimized significant factors affecting the pretreatment, such as grain moisture 16.5%, device power level 2, and the height of the waveguide end relative to the grain layer 41.7mm. With these experimental parameters, the level of the exchange energy of forage barley will be 13.1 MJ/kg, which corresponds to forage barley of the first class. Microwave pretreatment of grain by increasing the exchange energy can increase the nutritional value of grain. Practical applications. Increasing the exchange energy and nutritional value of forage barley will increase its digestibility by animals. It is proposed to use the developed microwave setup in agricultural farms to reduce energy consumption for grain pretreatment before feeding animals. © 2021 Wiley Periodicals LLC.		Belov, Alexander/E-8034-2019; Dorokhov, Alexey S/T-6651-2018	Belov, Alexander/0000-0002-9216-9852; Dorokhov, Alexey S/0000-0002-4758-3843							2021	44	9			1745-4530				10.1111/jfpe.13785					FSTA:2021-12-Mg7883
J		Belton, B.; Myat Thida Win; Xiaobo Zhang; Filipski, M.							The rapid rise of agricultural mechanization in Myanmar.		Food Policy					The past decade has seen a resurgence of interest in the role of mechanization in agricultural development. This literature has given rise to debates over the design of institutions and policies to facilitate accelerated mechanization, the role of outsourcing services in overcoming problems of access to machinery, and questions regarding the future of smallholder agriculture. We contribute to these debates using two pairs of complementary demand side (farm household) and supply side (agricultural machinery retailer) surveys, implemented in Myanmar in 2016 and 2017 across two major agro-ecological zones. Our analysis provides evidence that extremely rapid agricultural mechanization took place during the period of political and economic reforms from 2011 to 2020. In both zones surveyed, use of machinery for land preparation, harvesting, and threshing was close to scale-neutral due to a dynamic outsourcing services market. Rather than representing a single transformational change, mechanization's broad appeal to farm households results from an accumulation of incremental, overlapping, complementary advantages. These include labor savings, reduced drudgery, convenience, increased speed and timeliness of operations, improved ability to manage weather-related risks, and reduced loss of grain during harvesting. We provide examples of policies on trade, finance, and land tenure that contributed to this transformation with practical implications for ongoing policy debates on mechanization in other countries, and suggest some generalizable lessons. All rights reserved, Elsevier.			Filipski, Mateusz/0000-0002-8997-0980							2021	101				0306-9192				10.1016/j.foodpol.2021.102095					FSTA:2021-10-Ma5925
J		Beltrame, K. K.; Goncalves, T. R.; Gomes, S. T. M.; Matsushita, M.; Rutledge, D. N.; Marco, P. H.; Valderrama, P.							Digital images and independent components analysis in the determination of bioactive compounds from grape juice.		LWT -- Food Science and Technology					Analytical methods based on digital images coupled to chemometric tools are promising alternatives for developing analytical methodologies in determining quality parameters in foods. The total phenolics, monomeric anthocyanins, and tannin content were quantified based on digital images and pseudo-univariate calibration performed from Independent Components Analysis (ICA). Differences between ICA, Principal Component Analysis (PCA), and Multivariate Curve Resolution with Alternating Least Squares (MCR-ALS), highlighting the chosen ICA for this proposal, were explained. In all pseudo-univariate calibration curves, correlation coefficients higher than 0.9 were achieved. The results suggest that digital images coupled with ICA can give applicable pseudo-univariate calibration models to determine bioactive compounds. Even more, the device to obtain an image is cheaper than most analytical instruments. Digital images may have a promising future in developing analytical methodologies for complex samples such as foods from a pseudo-univariate calibration perspective (where a small data set is needed in the calibration step). All rights reserved, Elsevier.			Rutledge, Douglas/0000-0001-5634-0766							2021	152				0023-6438				10.1016/j.lwt.2021.112308					FSTA:2022-02-Hq1132
J		Beltran, F. J. B.; Barrera, L. M.; Gonzalez-Gonzalez, C. R.; Velasquez, A. A.; Melgar-Lalanne, G.							Effect of simulated acidic and salty fermentation conditions on kinetic growth parameters and probiotic potential of Lactobacillus acidipiscis and Lactobacillus pentosus.		International Journal of Food Science & Technology					The technological stress during food processing may alter the beneficial interactions of food-associated Lactobacillus on the host. The effect of initial combined acidic (pH 5.0) and osmotic stress (NaCl 5%, w/v with or without CaCl2 0.02%, w/v) typically present in vegetable fermentations and cheesemaking were investigated. The growth kinetics prediction, hydrophobicity, auto-aggregation, in vitro survival and adhesion were determined in Lactobacillus acidipiscis and Lactobacillus pentosus isolated from a Mexican salty cheese. The growth was modelled with the modified Gompertz equation (R> 0.99; RMSE < 0.01). The lag phase increased (>10 h), and auto-aggregation was reduced. Hydrophobicity and S-layer total proteins varied. Gut survival reduced >4 log 10 units compared to the initial intake. Nevertheless, adhesion remained the same. Hence, combined stress affected the technological and physiological properties of both strains negatively. Further research is needed to identify the effect of the combined stress on the potential bioactivity of the strains. © 2020 Institute of Food, Science and Technology (IFSTTF).		Morales-Barrera, Liliana/GSD-2373-2022; MELGAR-LALANNE, GUIOMAR/AAI-2687-2020; Gonzalez-Gonzalez, Cid Ramon/O-9129-2019; MORALES-BARRERA, LILIANA/GSD-2320-2022	MELGAR-LALANNE, GUIOMAR/0000-0002-7854-1232; Gonzalez-Gonzalez, Cid Ramon/0000-0002-5837-4895; Morales-Barrera, Liliana/0000-0003-2656-6937; Andrade Velasquez, Amaury/0000-0002-1580-2167							2021	56	5	2146	2155	0950-5423				10.1111/ijfs.14871					FSTA:2021-08-Pj4461
