PT	DT	AU	AA	ED	CA	SP	PN	AE	TI	FT	SO	LA	LS	U1	U2	AB	C1	RI	OI	PA	SC	PI	SS	ID	CN	PY	VL	IS	BP	EP	SN	BN	NR	PG	DI	OA	HC	HP	DA	UT
J		Ceccanti, C.; Finimundy, T. C.; Heleno, S. A.; Pires, T. C. S. P.; Calhelha, R. C.; Guidi, L.; Ferreira, I. C. F. R.; Barros, L.							Differences in the phenolic composition and nutraceutical properties of freeze dried and oven-dried wild and domesticated samples of Sanguisorba minor Scop.		LWT -- Food Science and Technology					Recent studies have dealt about the phenolic compounds and the nutraceutical properties of Sanguisorba minor Scop and about the possibility of their domestication to standardise the plant production. However, it is also known that the storage conditions can affect the bioactive compounds present in plants. Thus, wild (W) and domesticated (F1, F2, F3) S. minor samples were exposed to different drying methods (oven-drying at 60 °C until constant weight named OD or freeze-drying until constant weight named FD) and studied for their content in phenolic compounds, antioxidant, antimicrobial, cytotoxic and anti-inflammatory properties. In general, OD samples showed the highest nutraceutical properties and the highest content in phenolic compounds. The most abundant phenolic compounds in both drying methods were kaempferol-3-O-glucoside and caffeoyl ester, with some differences between wild and domesticated samples. Wild samples showed higher antimicrobial and cytotoxic activity than domesticated ones, except for the OD F3 and FD F2 samples that reported cytotoxicity against HeLa cells. This study provides important information to choose the most adequate methodology to retain phenolic compounds and nutraceutical properties of S. minor species. Further researches are necessary to standardise the domestication of the studied wild species and verify the highest efficiency of the OD method. All rights reserved, Elsevier.		Barros, Lillian/J-3600-2013; Finimundy, Tiane/B-5333-2016; CECCANTI, COSTANZA/AAA-3974-2021; Heleno, Sandrina A./E-3640-2014; Heleno, Sandrina A./L-5951-2014; Pires, Tania/Q-2842-2018	Barros, Lillian/0000-0002-9050-5189; Finimundy, Tiane/0000-0003-3516-0795; CECCANTI, COSTANZA/0000-0003-2553-8221; Heleno, Sandrina A./0000-0001-7224-1098; Pires, Tania/0000-0002-3954-3833							2021	145				0023-6438				10.1016/j.lwt.2021.111335					FSTA:2021-09-Aj13491
J		Cecchi, L.; Migliorini, M.; Giambanelli, E.; Cane, A.; Mulinacci, N.; Zanoni, B.							Volatile profile of two-phase olive pomace (Alperujo) by HS-SPME-GC-MS as a key to defining volatile markers of sensory defects caused by biological phenomena in virgin olive oil.		Journal of Agricultural and Food Chemistry					An olive pomace from the two-phase decanter stored in different conditions was used as a model to simulate the detrimental biological phenomena occurring during olive oil processing and storage. A group of EVOO and defective oils were also analyzed. The volatile fraction was studied with HS-SPME-GC-MS; 127 volatiles were identified (55 of which tentatively identified) and evaluated over time. Seven volatiles were tentatively identified for the first time in olive oil; the role of C6 alcohols in detrimental biological phenomena was highlighted. Suitable volatile markers for defects of microbiological origin were defined, particularly the fusty/muddy sediment. They were then applied to olive oils with different quality categories; one of the markers was able to discriminate among EVOOs and all the defective samples, including the borderline ones. The marker was constituted by the sum of concentrations of 10 esters, 4 alcohols, 1 ketone, and 1 alpha-hydroxy-ketone but no carboxylic acids.		Cecchi, Lorenzo/X-5457-2018	Cecchi, Lorenzo/0000-0002-9332-704X							2021	69	17	5155	5166	0021-8561				10.1021/acs.jafc.1c01157					FSTA:2021-09-Ne2086
J		Cecchini, C.; Antonucci, F.; Costa, C.; Marti, A.; Menesatti, P.							Application of near-infrared handheld spectrometers to predict semolina quality.		Journal of the Science of Food and Agriculture					Background. Durum wheat semolina is the best raw material for pasta production and its protein content and gluten strength are essential for cooking quality. The need to develop rapid methods to speed up quality control makes near-infrared spectroscopy (NIR) a useful method that is widely accepted in the cereal sector. In this study, two non-destructive and rapid technologies, a low-cost sensor providing a short wavelength NIR range (swNIR: 700-1100nm) and a handheld NIR spectrometer (NIR: 1600-2400nm), were employed to evaluate semolina quality. The spectra data were correlated with chemical (protein content) and rheological parameters (i.e., Gluten Index, Alveograph, Sedimentation test, GlutoPeak). A partial least squares (PLS) model was used to compare the efficacy of swNIR and NIR. Results. The protein content was the reference parameter that correlated best with the spectra data and provided the best regression model (r model=0.9788 for NIR and 0.9561 for swNIR). GlutoPeak indices also correlated well with spectral data, particularly with swNIR spectra. A provisional multivariate model was applied to classify semolina samples in quality classes by using their spectra. Better modeling efficiency was obtained for swNIR. Conclusion. The results highlighted the advantages of a pocket-sized low cost sensor (swNIR), which is easier to use directly at the sample source than laboratory instruments or more expensive portable devices. © 2020 Society of Chemical Industry.		Costa, Corrado/B-1208-2012	Costa, Corrado/0000-0003-3711-1399; Cecchini, Cristina/0000-0001-5945-7003							2021	101	1	151	157	0022-5142				10.1002/jsfa.10625					FSTA:2021-03-Mq1279
J		Ceciliani, F.; Audano, M.; Addis, M. F.; Lecchi, C.; Ghaffari, M. H.; Albertini, M.; Tangorra, F.; Piccinini, R.; Caruso, D.; Mitro, N.; Bronzo, V.							The untargeted lipidomic profile of quarter milk from dairy cows with subclinical intramammary infection by non-aureus staphylococci.		Journal of Dairy Science					This observational study determined the lipidome of cow milk during subclinical intramammary infection (IMI) by non-aureus staphylococci (NAS), also defined as coagulase-negative staphylococci, using an untargeted approach. Among the pathogens causing bovine IMI, NAS have become the most frequently isolated bacteria from milk samples. Although the application of system biology approaches to mastitis has provided pivotal information by investigating the transcriptome, proteome, peptidome, and metabolome, the milk lipidome during mammary gland inflammation remains undisclosed. To cover this gap, we determined the milk lipidome of 17 dairy cows with IMI caused by NAS (NAS-IMI), and we compared the results with those of healthy quarter milk from 11 cows. The lipidome was determined following a liquid chromatography-quadrupole time-of-flight mass spectrometry approach. Sixteen subclasses of lipids were identified in both groups of animals. From 2,556 measured lipids, the abundance of 597 changed more than 10-fold in quarter milk with NAS-IMI compared with healthy quarters. The results demonstrate the influence of NAS-IMI on the milk lipidome, implying significant changes in lipid species belonging to the family of triacylglycerols and sphingomyelins, and contribute to the understanding of inflammatory processes in the bovine udder, highlighting potential novel biomarkers for improving mastitis diagnostics. All rights reserved, Elsevier.		Hosseini Ghaffari, Morteza/AFR-0129-2022	Hosseini Ghaffari, Morteza/0000-0002-5811-3492; Mitro, Nico/0000-0002-5000-3619; Audano, Matteo/0000-0003-2791-4526							2021	104	9	10268	10281	0022-0302				10.3168/jds.2020-19975					FSTA:2021-12-Pe6682
J		Cedeno-Pinos, C.; Marcucci, M. C.; Banon, S.							Contribution of green propolis to the antioxidant, physical, and sensory properties of fruity jelly candies made with sugars or fructans.		Foods					Enrichment with phenolic compounds is proposed as a strategy to obtain more stable and healthier candy products. A green propolis ethanolic dry extract (PEE) from Braccharis dracunculifolia (Brazilian Alecrim-do Campo) was assessed as an antioxidant in jelly candies. Three levels (0, 0.01, and 0.02% w/w) of PEE were tested in jelly candies alternatively made with two carbohydrate bases (sugars or fructans) and three fruity dyes and flavours (menthe, orange, or strawberry). Propolis polyphenol content (identified by HPLC-MS and quantified by HPLC-DAD/UV-Vis), antioxidant capacity (total phenolics and radical scavenging activity), physical properties (moisture, pH, CIELab colour, and texture profile analysis), and flavour were studied in candies. PEE was rich in polyphenols (>8.7%), including several prenylated p-coumaric, caffeoylquinic and diterpenic acids, and flavonoids, with Artepillin-C (3.4%) as the main bioactive compound. The incorporation of PEE into the hot liquor at 80°C for 5 min before moulding allowed a good retention of propolis polyphenols in the final product (recovery percentages of up to 97.4% for Artepillin-C). Jelly candies made with sugars or dietetic fructans have poor antioxidant properties, which depend on the dyes and flavours used. Using PEE (at 0.02%) strongly improved the antioxidant capacity (relative increases of up to 465%) of candies without altering the pH, colour, or texture, although off-flavour may appear. Propolis, due to its good antioxidant properties, has potential for use as a functional ingredient in jelly candies. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.		; Marcucci Ribeiro, Maria Cristina/J-2395-2018	Cedeno-Pinos, Cristina/0000-0001-6518-3424; BANON, SANCHO/0000-0003-3271-6612; Marcucci Ribeiro, Maria Cristina/0000-0002-8065-5618							2021	10	11			2304-8158				10.3390/foods10112586					FSTA:2022-09-Kc0509
J		Cedrowski, J.; Dabrowa, K.; Przybylski, P.; Krogul-Sobczak, A.; Litwinienko, G.							Antioxidant activity of two edible isothiocyanates: sulforaphane and erucin is due to their thermal decomposition to sulfenic acids and methylsulfinyl radicals.		Food Chemistry					Sulforaphane (SFN) and erucin (ERN) are isothiocyanates (ITCs) bearing, respectively, methylsulfinyl and methylsulfanyl groups. Their chemopreventive and anticancer activity is attributed to ability to modulate cellular redox status due to induction of Phase 2 cytoprotective enzymes (indirect antioxidant action) but many attempts to connect the bioactivity of ITCs with their radical trapping activity failed. Both ITCs are evolved from their glucosinolates during food processing of Cruciferous vegetables, therefore, we studied antioxidant behaviour of SFN/ERN at elevated temperature in two lipid systems. Neither ERN nor SFN inhibit the oxidation of bulk linolenic acid (below 100 °C) but both ITCs increase oxidative stability of soy lecithin (above 150 °C). On the basis of GC-MS analysis we verified our preliminary hypothesis (Antioxidants 2020, 9, 1090) about participation of sulfenic acids and methylsulfinyl radicals as radical trapping agents responsible for the antioxidant effect of edible ITCs during thermal oxidation of lipids at elevated temperatures (above 140 °C). All rights reserved, Elsevier.		Dabrowa, Kajetan/AAY-4118-2021; Litwinienko, Grzegorz/AAL-4442-2021	Dabrowa, Kajetan/0000-0001-7767-5303; Litwinienko, Grzegorz/0000-0002-5523-0888; Krogul-Sobczak, Agnieszka/0000-0001-7342-8508; Przybylski, Pawel/0000-0002-5245-7622							2021	353				0308-8146				10.1016/j.foodchem.2021.129213					FSTA:2021-09-Jh12254
J		Cei, L.; Stefani, G.; Defrancesco, E.							How do local factors shape the regional adoption of geographical indications in Europe? Evidences from France, Italy and Spain.		Food Policy					The spread of geographical indications (GIs) is quite heterogeneous within the European Union. Some areas show a large number of registered GI products, while others scarcely use this policy tool. In our study, we investigate the relation between several environmental and socio-economic factors and the degree of GI use at regional level in the three leading countries in terms of registered GI products: Italy, France and Spain. To do so, we implement an infrequency of purchase model that allows us to estimate two sets of parameters. In this way we can estimate the effect of each factor on two measures: the probability of observing a new GI registration in a region and the variation of the intensity of protection. Our findings show that marginality conditions, such as the presence of less favored areas or the remoteness of an area, the producers' attitude to cooperate and the past tradition of registering GI products are the major determinants of the degree of protection sought through GI labels. This allows interesting conclusions to be drawn about the effectiveness of the GI policy in targeting less developed areas, as well as suggesting possible ways to further stimulate the use of GIs for protecting local products. All rights reserved, Elsevier.		Stefani, Gianluca/Q-9446-2019	Stefani, Gianluca/0000-0002-0687-9955; CEI, LEONARDO/0000-0002-1622-0716							2021	105				0306-9192				10.1016/j.foodpol.2021.102170					FSTA:2022-04-Aj5275
J		Cejudo-Bastante, M. J.; Rodriguez-Pulido, F. J.; Heredia, F. J.; Gonzalez-Miret, M. L.							Assessment of sensory and texture profiles of grape seeds at real maturity stages using image analysis.		Foods					The usefulness of digital image analysis in estimating sensory attributes of grape seeds in relation to maturation level was evaluated for the first time. Seeds from Syrah grapes harvested throughout the ripening period were grouped according to maturity using the DigiEye system. The discriminant ability, homogeneity, repeatability, and uniformity of a sensory panel were assessed after training on grape seeds. The aim was to evaluate the use of digital image techniques in order to accurately establish the maturity level of grape seeds, based on sensory and textural features. All sensory attributes (color, hardness, cracking, vegetal, bitterness and astringency) showed significant (p< 0.05) correlations with the chemical maturity stage. Color and vegetal (sensory attributes), together with deformation energy (instrumental texture parameter) (De), allowed for the classification of the seeds into four real maturity stages, hence their usefulness as grape seed ripening indicators. Significant (p< 0.05) and high-correlation factors were also found between instrumental and sensory attributes. Therefore, digital analysis can be a useful tool to better define the maturity stage in the vineyard, and to dispose of grape seeds with well-defined sensory profiles for specific oenological applications. This could help to determine the optimal harvest date to manage winemaking, in order to produce high quality wines in warm climates. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.		Rodriguez-Pulido, Francisco J./D-8721-2013; Heredia, Francisco Jose/A-4521-2009; Cejudo Bastante, Maria Jesus/M-8649-2014; Gonzalez-Miret, M. Lourdes/I-7991-2013	Rodriguez-Pulido, Francisco J./0000-0002-8230-2015; Heredia, Francisco Jose/0000-0002-3849-8284; Cejudo Bastante, Maria Jesus/0000-0003-0197-2429; Gonzalez-Miret, M. Lourdes/0000-0003-0572-051X							2021	10	5			2304-8158				10.3390/foods10051098					FSTA:2021-10-Hj8926
J		Celebi, M.; Simsek, B.							Scalding process optimization to enhance the textural properties of Kashar cheese.		Journal of Food Processing and Preservation					The aim of the study is to optimize the scalding process through scalding water temperature, acidity, and salt concentration effective on the quality of Kashar cheese using response surface methodology. The textural and meltability properties of Kashar cheese have been used at the evaluation of optimization. The textural, meltability, and sensory assessment points of ripened Kashar cheese sold in the market have been utilized as target values in the optimization. Optimum scalding conditions were found as; 80.80 °C of temperature, 1.45 °SH of water acidity, and 10.00% of salt concentration providing 89.30 N,-309.35 g sn, 0.75,66.18 N, and 21.47 mm values for hardness, adhesiveness, cohesiveness, gumminess, and meltability. According to the verification production, it was determined that the existing models gave successful results in estimating the texture and meltability values (95% in confidence interval). Practical applications. The purpose of the present study was to optimize the scalding process (temperature, acidity, and salt concentration of scalding water) effective on the quality of Kashar cheese. It further aims to study the effect of these scalding parameters on the textural properties and meltability of the Kashar cheese. The production of Kashar cheese with optimum scalding water parameters provided the expected textural properties and meltability values in Kashar cheese. © 2021 Wiley Periodicals LLC.			simsek, bedia/0000-0002-7497-1542; CELEBI, MEHMET/0000-0002-0769-299X							2021	45	6			1745-4549				10.1111/jfpp.15535					FSTA:2021-10-Pj5407
J		Celebioglu, A.; Uyar, T.							Electrohydrodynamic encapsulation of eugenol-cyclodextrin complexes in pullulan nanofibers.		Food Hydrocolloids					In this report, the inclusion complexes of eugenol-gamma cyclodextrin (gammaCD) were incorporated in pullulan nanofibers using electrospinning technique. As a control sample, the pristine eugenol contained pullulan nanofibers were electrospun, as well. The nanofibrous webs were prepared with the initial eugenol content of 12% (w/w) and pullulan/eugenol-gammaCD nanofibers could preserve ~93% of this volatile essential oil compound due to inclusion complexation. On the other hand, only ~23% of eugenol was preserved in case of pullulan/eugenol nanofibers. The inclusion complexation also provided an enhanced thermal stability for eugenol and its volatilization shifted from ~50-190 °C to ~125-300 °C in case of pullulan/eugenol-gammaCD nanofibers. The antioxidant performance of eugenol was not affected by the inclusion complexation and the nanofibers of pullulan/eugenol-gammaCD and pullulan/eugenol indicated ~100% and ~58% radical scavenging activity for the same nanofiber concentration (250 mum/mL). Moreover, pullulan/eugenol-gammaCD nanofibers maintained the antioxidant activity even after 3-months storage at room temperature (~98%) and heat-treatment performed at 175 °C for 1 h (~93%). The time dependent release test indicated that pullulan/eugenol-gammaCD nanofibers has a release profile in a relatively controlled manner compared to pullulan/eugenol nanofibers under the same experimental conditions. Here, the functional nanofibrous web encapsulated an essential oil compound was developed using the edible pullulan and non-toxic and natural cyclodextrin molecules. Therefore, pullulan/eugenol-gammaCD nanofibers can be quite a promising encapsulation and carrying matrix for the essential oils which are widely used in both food and pharmaceutical areas. All rights reserved, Elsevier.			Uyar, Tamer/0000-0002-3989-4481							2021	111				0268-005X				10.1016/j.foodhyd.2020.106264					FSTA:2021-03-Te0777
J		Celebioglu, H. U.; Erden, Y.; Ozel, H. B.							In vitro cytotoxic effects of lactobacilli grown with lime honey on human breast and colon cancer cells.		Food Bioscience					Honey is a health promoter that is used to treat in various diseases. Probiotics are live microorganisms that exert health benefits on the host, when administered in adequate amounts. With other diet constituents, probiotic bacteria can alter the composition of microbiota and exert more health benefits. This study aimed to investigate the effects of lime honey on well-known probiotic bacteria Lactobacillus acidophilus LA-5 and Lactobacillus rhamnosus GG, and in vitro cytotoxic effects of the combination on breast and colon cancer cells MCF-7 and Caco-2, respectively. The results showed that lime honey enhanced the probiotic properties of Lactobacillus acidophilus and Lactobacillus rhamnosus, including auto-aggregation and surface hydrophobicity. Furthermore, the addition of lime honey to the growth of lactobacilli enhanced cytotoxicity in breast and colon cancer cells, while it did not significantly affect healthy cells. In conclusion, honey may have not only direct effects on human health, but also indirect benefits mediated by beneficial microorganisms. All rights reserved, Elsevier.			Celebioglu, Hasan Ufuk/0000-0001-7207-2730							2021	41				2212-4292				10.1016/j.fbio.2021.101020					FSTA:2021-09-Lg1465
J		Celik, H. K.; Ustun, H.; Erkan, M.; Rennie, A. E. W.; Akinci, I.							Effects of bruising of "Pink Lady" apple under impact loading in drop test on firmness, colour and gas exchange of fruit during long term storage.		Postharvest Biology and Technology					The bruising phenomenon of apple fruit under impact loading is still a very important problem to be solved in order to design optimal harvest and processing systems and for ensuring the quality of the fruit during long-term periods of storage. This study focused on deformation simulation of apples (cv. "Pink Lady") under dynamic impact loading during drop tests in order to describe time-dependent bruising occurrence and the bruising effect on the postharvest fruit quality during long-term storage. In the study, analytical, experimental methods and finite element analysis based explicit dynamics simulation techniques were employed. Three drop heights (250 mm, 500 mm and 750 mm) and three impact materials (structural steel, high-density polyethylene and wood) and single fruit orientation (transverse) for the drop tests were considered. Experimental drop test, physical and chromatographic analyses at the time of harvest (first testing day) and during storage periods of 30, 120 and 210 days were realised. Physical and chromatographic analyses revealed that damaged apples lost a greater amount of weight when considering the increase in drop height. Furthermore, bruised surfaces of apples lost their luminosity just after the drop test. Ethylene production and respiration rates rapidly increased just after the fruit bruising and this increase was correlated with the drop height. Additionally, material tests revealed the yield stress point of the apple as 0.385 MPa and the simulation results provided useful visuals and numerical data related to the time-dependent bruising phenomenon. The validation study on the experimental and simulation setup revealed that bruising surface area is a more accurate measurement than bruise volume when evaluating bruising on the fruit flesh through a numerical method-based simulation study (average relative difference: 5.5%). All rights reserved, Elsevier.		Erkan, Mustafa/C-1694-2016; USTUN, Hayri/AAU-9974-2021; Ustun, Hayri/ABA-1949-2021	Erkan, Mustafa/0000-0001-9729-9392; USTUN, Hayri/0000-0003-1876-0481; AKINCI, IBRAHIM/0000-0002-0057-0930							2021	179				0925-5214				10.1016/j.postharvbio.2021.111561					FSTA:2021-10-Je13361
J		Celik, O. F.; Con, A. H.; Saygin, H.; Nevzat Sahin; Hasan Temiz							Isolation and identification of lactobacilli from traditional yogurts as potential starter cultures.		LWT -- Food Science and Technology					Potential lactobacilli isolates (20) from traditional yogurt samples were primarily selected based on their antimicrobial activity against common pathogens of Escherichia coli and Staphylococcus aureus. Following this, the highest acidity values were determined in K1 (0.63%) and EPSC2 (0.61%) isolates after 6 h; KKC1 (1.62%) and EPSC2 (1.59%) after 24 h. The highest proteolytic activity in the first 36 h of incubation was observed in K11B, M2, CBB5 and CBB3 isolates while the lowest activity was in K10, M6, and KKC2 isolates, respectively. Subsequently, 10 isolates that carry the potential to be used as yogurt starter cultures were picked and identified at the molecular level using 16S rDNA sequences and a phylogenetic tree was created. The closest species to all of the selected isolates was determined to be Lactobacillus bulgaricus. The flavor profiles of these isolates indicated that the highest acetaldehyde concentrations were detected in the KKC1, M6, and KKC2 isolates while these values were found to be higher than that of the commercial Lactobacillus. Consequently, CBX, CBH4, M6, EPSC2, and KKC2 were found to possess the potential to be used as starter cultures therefore they could be recommended for utilization in fermented dairy products, especially yogurt. All rights reserved, Elsevier.		Celik, Omer F/V-4099-2017	Celik, Omer F/0000-0002-6105-4825; Saygin, Hayrettin/0000-0002-8642-5872							2021	148				0023-6438				10.1016/j.lwt.2021.111774					FSTA:2021-10-Pl5624
J		Celik, S. Y.							Identification of protease enzyme in salep orchid tubers, and investigation of the usability of the enzyme in casein and gluten hydrolysis.		International Food Research Journal					In recent years, due to many diseases transmitted from animals to humans (coronavirus disease, severe acute respiratory syndrome, mad cow, and bird and swine flu), consumers are concerned about the use of protease enzymes derived from animal sources in the production of food products. These concerns have increased the demand for protease enzymes of plant origin. The fact that very few of the protease enzymes used in the production of foodstuffs are produced from plant sources has led researchers to seek a new source of plant-based protease. In the present work, the protease enzyme was isolated from the tubers of the salep orchid (Dactylorhiza osmanica) by ammonium sulphate precipitation and size exclusion chromatography. The isolated protease had an optimal pH of 6.5 and an optimal temperature of 48°C. The Km value was 8.22 M. The molecular mass of the enzyme was 31 kDa. The enzyme retained its 100% activity up to 21 h at 40°C. At 50°C, the enzyme maintained its 100% activity for up to 4 h. The isolated protease acquired from the salep orchid tubers hydrolysed alpha-, beta-, and kappa-casein, and formed new peptides larger than 15 kDa. The isolated enzyme is known to be effective in milk clotting, which is the first step of cheese making, and might also contribute to the production of cheese with specific flavours. However, the protease extracted from the salep orchid tubers cannot hydrolyse gluten at the same level.										2021	28	4	672	681	1985-4668									FSTA:2021-12-Pj6859
J		Celimli, S.; Adanacioglu, H.							Comparison of social media platforms in terms of marketing performances of food companies.		Italian Journal of Food Science					The objective of this study was to evaluate to what extent social media platforms are effective on the marketing performances of food companies. Facebook was the most effective platform in terms of some performance criteria such as time-saving, easy access to customers, customer feedback, brand awareness, marketing costs, order taking frequency, and sales amount. The most effective platforms after Facebook in terms of marketing performance are Instagram and Twitter, respectively. Marketing costs and product sales are factors that affect the attitude of food companies towards social media platforms.										2021	33	2	54	62	1120-1770				10.15586/ijfs.v33i2.2031					FSTA:2022-07-Dc1165
J		Celotti, E.; Barahona, M. S. O.; Bellantuono, E.; Cardona, J.; Roman, T.; Nicolini, G.; Natolino, A.							High-power ultrasound on the protein stability of white wines: preliminary study of amplitude and sonication time.		LWT -- Food Science and Technology					White wines can be negatively affected by the formation of an undesirable protein haze. This sensory defect is prevented by specific fining agents, principally bentonite, which can negatively affect wine sensory characteristics through the removal of color and aroma compounds. Recent studies have focused on the potential application of ultrasound in the food industry, aimed to modify the protein conformations and functional properties for several purposes. The effect of amplitude (30%, 60%, and 90%) and sonication time (5 and 10 min) on the protein stability of two different white wines was evaluated and then compared with bentonite fining in this study. Significant effects of sonication were found. Higher amplitude and treatment time induced an increase in protein stability, confirmed by the lower heat test value (0.360.14), comparable to that obtained after bentonite fining of untreated wine (0.120.02). Positive effects were detected on protein charge neutralization and surface electrical charges, thus suggesting some positive conformational changes of wine proteins. Ultrasound could be considered as a technology to prevent protein precipitation and to reduce the quantity of fining agents used by wineries, but their effectiveness could be strictly related to the initial protein profile. All rights reserved, Elsevier.										2021	147				0023-6438				10.1016/j.lwt.2021.111602					FSTA:2021-10-Hj9586
