PT	DT	AU	AA	ED	CA	SP	PN	AE	TI	FT	SO	LA	LS	U1	U2	AB	C1	RI	OI	PA	SC	PI	SS	ID	CN	PY	VL	IS	BP	EP	SN	BN	NR	PG	DI	OA	HC	HP	DA	UT
J		Zhongchao Gai; Yujiao Wang; Jie Wang; Jiapeng Fu; Lu Tian; Xue Li; Jieqiong Zhao; Guoli Gong							Downregulation of CASTOR1 inhibits heat-stress-induced apoptosis and promotes casein and lipid synthesis in mammary epithelial cells.		Journal of Agricultural and Food Chemistry					Heat stress is one of the most important factors limiting the milk yields of dairy animals. This decline can be attributed to the heat-stress-induced apoptosis of mammary epithelial cells (MECs). The cytosolic arginine sensor for mTORC1 subunit 1 (CASTOR1) is a crucial upstream regulator of the mechanistic target of rapamycin complex 1 (mTORC1) signaling, which has close connections with apoptosis. However, the specific roles of CASTOR1 in regulating the apoptosis and lactation of MECs are still obscure. In the present study, we found that heat stress promotes apoptosis and CASTOR1's expression in HC11 cells. Downregulation of CASTOR1 inhibits heat-stress-induced apoptosis through a ROS-independent pathway. In addition, silencing of CASTOR1 promotes cell proliferation, cell cycle progression, and milk component synthesis, and overexpressing of CASTOR1 reverses these observations. Furthermore, we found that silencing of CASTOR1 contributes to the nuclear transport of SREBP1 and promotes lipid synthesis. This study demonstrates the pivotal roles of CASTOR1 in heat-stress-induced apoptosis and milk component synthesis in MECs.										2022	70	17	5386	5395	0021-8561				10.1021/acs.jafc.2c00877					FSTA:2022-08-Pe3825
J		Zhongfei Zhang; Weiwei Cheng; Xiaowen Wang; Mingfu Wang; Feng Chen; Ka-Wing Cheng							A novel formation pathway of Nepsilon-(carboxyethyl)lysine from lactic acid during high temperature exposure in wheat sourdough bread and chemical model.		Food Chemistry					Nepsilon-(carboxymethyl)lysine (CML) and Nepsilon-(carboxyethyl)lysine (CEL) have been the most extensively studied advanced glycation end-products (AGEs) in foods. Their formation mechanism, especially the latter, has not been clearly delineated in fermented food. In this work, the relative contents of CEL and CML were evaluated in a sourdough-bread and a silica solid chemical model. Lactic acid (LA) content in the sourdough increased with fermentation time that was accompanied by an increase in CEL, but not CML content in the bread. The role of LA as a precursor for CEL was supported by a positive significant correlation between LA and CEL contents, and further analysis using isotope-labeled LA (LA-13C3) revealed that the three carbon atoms of LA were incorporated into CEL. These findings for the first time indicate LA may function as a precursor to promote CEL formation in sourdough bread that merits further investigation. All rights reserved, Elsevier.										2022	388				0308-8146				10.1016/j.foodchem.2022.132942					FSTA:2022-09-Mn5083
J		Zhonghua Zeng; Yuanhao Zhou; Yibin Xu; Song Wang; Baikui Wang; Zihan Zeng; Qi Wang; Xiaolin Ye; Lu Jin; Min Yue; Li Tang; Peng Zou; Pengwei Zhao; Weifen Li							Bacillus amyloliquefaciens SC06 alleviates the obesity of ob/ob mice and improves their intestinal microbiota and bile acid metabolism.		Food & Function					Dietary interventions with probiotics have been widely reported to be effective in regulating obesity, and the intestinal microbiota is considered to be an important environmental factor. However, few reports focus on the interactions of microbiota-metabolites-phenotypic variables in ob/ob mice, and they have not been characterized in great detail. In this study, we investigated the effects of Bacillus amyloliquefaciens SC06 on obesity, the intestinal microbiota and the bile acid metabolism of ob/ob mice using biochemical testing, histochemical staining, high-throughput sequencing of the 16S rRNA gene, LC-MS/MS analysis and qRT-PCR. The results showed that SC06 ameliorated the fat mass percentage, hepatic steatosis and liver lipid metabolism disorders and reshaped the gut microbiota and metabolites in male ob/ob mice, specifically deceasing f_S24-7, p_TM7, s_Alistipes massiliensis, f_Rikenellaceae, f_Prevotellaceae, f_Lactobacillaceae, g_Alistipes, g_Flexispira, g_Lactobacillus, g_Odoribacter, g_AF12 and g_Prevotella and increasing f_Bacteroidaceae, g_Bacteroidesand f_Desulfovibrionaceae.Meanwhile, SC06 treatment groups had lower ibuprofen and higher glycodeoxycholic acid and 7-dehydrocholesterol. Correlation analysis further clarified the relationships between compositional changes in the microbiota and alterations in the metabolites and phenotypes of ob/ob mice. Moreover, SC06 downregulated bile acid synthesis, export and re-absorption in the liver and increased ileum re-absorption into the blood in ob/ob mice, which may be mediated by the FXR-SHP/FGF15 signaling pathway. These results suggest that Bacillus amyloliquefaciens SC06 can ameliorate obesity in male ob/ob mice by reshaping the intestinal microbial composition, changing metabolites and regulating bile acid metabolism via the FXR signaling pathway. © The Royal Society of Chemistry 2022.										2022	13	9	5381	5395	2042-650X				10.1039/d1fo03170h					FSTA:2022-08-Ad15236
J		Zhongjing Guan; Xiaoru Ren; Shichao Bian; Enbo Xu; Aiquan Jiao; Zhengyu Jin							Study on the evaluation standard of extruded glutinous rice starch with thermostable alpha- amylase for making Chinese rice wine.		International Journal of Food Science & Technology					To promote the industrial production of Chinese rice wine made by enzymatic extrudates, the first is to ensure the consistency of the raw material. That is, an evaluation standard of enzymatic extrudate should be set up. It was studied for the first time. By studying the changes of seven indexes of samples at different sites of extruder barrel and the die along the extrusion direction and making the correlation analysis to select the representative indexes. The results showed that the change trends of dextrose equivalent (DE), molecular weight distribution (MWD) and oligosaccharide composition (OC) were the same, and these indexes were more affected by mechanical force than by temperature. The ability of degradation of different zones was: conveying area < kneading area << exit of the die. There was little difference in extent of gelatinisation (GE) at the temperature where the enzyme activity was relatively high. Different from DE value, water solubility index (WSI) rose gradually. Surprisingly, DE was negatively correlated with GE, and positively correlated with oligosaccharides except DP1 and DP6, and had no significant correlation with water absorption index (WAI) and WSI. In conclusion, DE, WSI, DPD (especially DP6) could be used as a comprehensive evaluation index of enzymatic extrudates. © 2021 Institute of Food Science and Technology.										2022	57	8	4705	4715	0950-5423				10.1111/ijfs.15412					FSTA:2022-11-Hc10119
J		Zhongjing Guan; Zhuoyi Zhang; Xiaoru Ren; Shichao Bian; Enbo Xu; Zhengyu Jin; Aiquan Jiao							Study on the relationship between the degradation degrees of glutinous rice starch extruded with different alpha-amylases and the qualities of Chinese rice wine.		International Journal of Food Science & Technology					In view that enzymatic extrusion can change the degradation degree of raw materials, this paper studied the regulation rules of four indexes of degradation degree of enzymatically extruded glutinous rice flour and the correlation between these indexes and the quality indexes of brewed Chinese rice wine. The results showed that at appropriate water content, dextrose equivalent (DE) and water solubility index (WSI) were linearly related to the enzyme content in extrusion with thermostable alpha-amylase (TS-alphaA) and mesophilic alpha-amylase (MS-alphaA), respectively. But water absorption index (WAI) was not significantly affected by enzyme content. The percentages of each degree of polymerisation (DP) (1-7) and that of the sum of the rest DPs called other DP were the fundamental reasons for different DE values, WSI, WAI and quality indexes of Chinese rice wine. DP1 was significantly positively correlated with alcohol degree, and negatively correlated with total acid. DP2-DP7 (except DP4) was significantly positively correlated with amino acid nitrogen. Besides, other DP was significantly positively correlated with total sugar and total acid. The percentages of DP1, DP2-DP7 and other DP could be respectively adjusted by changing enzyme content in extrusion with MS-alphaA, MS-alphaA/TS-alphaA and TS-alphaA to control the related quality indexes of Chinese rice wine. © 2022 Institute of Food Science and Technology.										2022	57	8	4792	4803	0950-5423				10.1111/ijfs.15660					FSTA:2022-11-Hc10116
J		Zhongjing Guan; Xiaoru Ren; Shichao Bian; Enbo Xu; Zhengyu Jin; Aiquan Jiao							Study on the relationship between the degradation degrees of enzymatically extruded glutinous rice and the qualities of fermented Chinese rice wine.		Journal of Cereal Science					To help to control the qualities of Chinese rice wine brewed by enzymatically extruded glutinous rice, the correlation between the degradation degrees of extrudates and the qualities of Chinese rice wine were fully studied. Dextrose equivalent (DE), extent of gelatinization (GE), water solubility/absorption index (WSI/WAI), degree of polymerization (DP) distribution and scanning electron microscopy (SEM) of glutinous rice extruded respectively with 0.5 Per mille, 1.0 Per mille, 1.5 Per mille and 2.0 Per mille thermostable alpha-amylase (TS-alphaA)/mesophilic alpha-amylase (MS-alphaA) were determined. Surprisingly, more TS-alphaA decreased DE value while more MS-alphaA increased DE value. Both alpha-amylases reduced WSI with more enzymes. Besides, more TS-alphaA promoted GE while more MS-alphaA decreased GE. The contents of DP1, DP3, DP5, DP6, DP7 and other DP fundamentally affected the qualities of Chinese rice wine. DP1 content was significantly negatively correlated with total sugar and amino acid nitrogen, and positively correlated with alcohol degree. The contents of DP3, DP5 and DP6 were significantly positively correlated with amino acid nitrogen, and negatively correlated with alcohol degree. The contents of DP7 and other DP had a very positive correlation with total sugar. It's expected to control the qualities of Chinese rice wine by adjusting the relevant DP's contents. All rights reserved, Elsevier.										2022	105				0733-5210				10.1016/j.jcs.2022.103476					FSTA:2022-09-Hc8118
J		Zhongkun Zhou; Rentao Zhang; Shujian Hu; Yunhao Ma; Kangjia Du; Mengze Sun; Hao Zhang; Xinrong Jiang; Hongyuan Tu; Peng Chen							Internal transcribed spacer sequencing and metatranscriptomics analysis reveal the fungal community composition, diversity related environment variables and roles during serofluid dish fermentation.		LWT -- Food Science and Technology					Serofluid dish is a popular fermented food in northwest China that contains abundant microorganisms. Advances of next-generation sequencing facilitate the elucidation of bacterial community composition, yet roles of fungi in serofluid dish need further exploration. Here, internal transcribed spacer (ITS) sequencing and metatranscriptomics were conducted and results showed that the dominant fungal communities belong to Candida and Saccharomyces. Additionally, fungal diversity, including phylogenetic diversity and species richness, was largely correlated with pH, the total organic carbon (TOC) and spatial distance. Multivariate regression tree and all-subsets regression analysis also identified them as strong predictors. Further gene annotations revealed that fungi exhibited higher participation in the carbohydrate metabolism, amino acid metabolism, translation and energy metabolism pathways, including sucrose and maltose metabolism and the production of acetate, fumarate and ethanol. Collectively, fungi in serofluid dish possess rich species diversity, and are affected by both environmental variation and geographical distance. In the fermentation process, fungi predominantly participated in the carbohydrate metabolism and genetic information processing. All rights reserved, Elsevier.										2022	153				0023-6438				10.1016/j.lwt.2021.112450					FSTA:2022-02-Ge0790
J		Zhongli Zhang; Zhouyi Xiong; Hanguo Xiong; Noman Walayat; Asad Nawaz; Ibrahim Khalifa; Muhammad Aadil, R.; Sha Li; Rodriguez, J. M. L.							A systemic study on the effect of egg white protein and isomalto-oligosaccharide mixture on the functional and gelation properties of Culter alburnus myofibrillar protein during long-term frozen storage.		International Journal of Food Science & Technology					The protective effects of egg white protein (EWP) and isomalto-oligosaccharide (IMO) mixture (EWP/IMO, 1:1, m/m) on Culter alburnus myofibrillar proteins (Mfp) during long-term frozen storage were systemically evaluated by comparing Mfp samples treated with EWP/IMO, IMO or EWP alone, using sample without any of them as blank control. After long-term frozen storage, 1% IMO and 1% EWP/IMO were more effective than 1% EWP in reducing oxidative denaturation-induced changes in functional groups and conformational sites of Mfp. Additionally, after frozen storage for 60days, Mfp emulsion activity index (EAI) and emulsion stability index (ESI) were significantly (P<0.05) higher in 1% IMO (20.68m2 g-1 vs. 56.54%) and 1% EWP/IMO (18.47m2 g-1 vs. 53.09%) than in 1% EWP (16.73m2 g-1 vs. 45.98%) and blank control (15.16m2 g-1 vs. 40.13%). Furthermore, Mfp gel strength was significantly (P<0.05) higher in 1% EWP/IMO (7.14gcm-1) than in IMO (6.33gcm-1), EWP (5.34gcm-1) and blank control (4.58gcm-1). Moreover, rheological test and LF-NMR results showed that adding EWP/IMO could more effectively improve Mfp gel viscoelasticity and three-dimensional gel network than adding EWP or IMO alone. This study provides a new theoretical perspective for applying EWP/IMO as a potential low-temperature protective agent in protein-based gel products . © 2022 Institute of Food, Science and Technology (IFSTTF).										2022	57	12	7816	7828	0950-5423				10.1111/ijfs.16111					FSTA:2023-03-Rc1360
J		Zhonglong Wang; Yan Zhang; Yueyin Liang; Mingxin Li; Zhiyuan Meng; Yiqin Yang; Xu Xu; Shifa Wang							Novel bis-camphor-derived colorimetric and fluorescent probe for rapid and visual detection of cysteine and its versatile applications in food analysis and biological imaging.		Journal of Agricultural and Food Chemistry					A new colorimetric and fluorescent turn-on probe named 2,4-bis (camphor-3-methylene) phenylacrylate (BCP-Cys) was designed for highly sensitive and specific monitoring of cysteine (Cys). The probe BCP-Cys was strategically constructed by employing a new bis-camphor-derived scaffold (BCP-OH) as the fluorophore and an acrylate group as the recognition site and fluorescence quencher. The acrylate group of BCP-Cys could be exclusively cleaved by Cys and release the fluorophore BCP-OH, thereby causing a significantly enhanced red fluorescence and a naked-eye colorimetric change from colorless to yellow. The probe BCP-Cys exhibited promising sensing performances for Cys including large Stokes shift (184 nm), fast response time (<1 min), wide linear range (0-100 nM), and low detection limit (0.0728 muM). Moreover, the probe BCP-Cys could be utilized as a powerful tool for real-time determination of Cys levels within different food samples, such as onion, cabbage, broccoli, garlic, cauliflower, and bamboo sprout. In addition, this probe was also capable of imaging endogenous and exogenous Cys in living cells.										2022	70	2	669	679	0021-8561				10.1021/acs.jafc.1c06294					FSTA:2022-05-Jq6547
J		Zhongmin Wang; Ying Li; Villanueva, C. E.; Taotao Peng; Wanjun Han; Zheyue Bo; Hongjian Zhang; Hagenbuch, B.; Chunshan Gui							The importance of Val386 in transmembrane domain 8 for the activation of OATP1B3 by epigallocatechin gallate.		Journal of Agricultural and Food Chemistry					Estrone-3-sulfate (E3S) uptake mediated by organic anion transporting polypeptide 1B3 (OATP1B3) can be activated by epigallocatechin gallate (EGCG). In this study, by using chimeric transporters and site-directed mutagenesis, we found that Val386 in transmembrane domain 8 (TM8) is essential for OATP1B3's activation by EGCG. Kinetic studies showed that the loss of activation of 1B3-TM8 and 1B3-V386F in the presence of EGCG is due to their decreased substrate binding affinity and reduced maximal transport rate. The overall transport efficiencies of OATP1B3, 1B3-TM8, and 1B3-V386F in the absence and presence of EGCG are 8.6 0.7 vs 15.9 1.4 (p< 0.05), 11.2 2.1 vs 2.7 0.3 (p< 0.05), and 10.2 1.0 vs 2.5 0.3 (p< 0.05), respectively. While 1B3-V386F cannot be activated by EGCG, its transport activity for EGCG is also diminished. OATP1B3's activation by EGCG is substrate-dependent as EGCG inhibits OATP1B3-mediated pravastatin uptake. Furthermore, the activation of OATP1B3-mediated E3S uptake by quercetin 3-O-alpha-l-arabinopyranosyl (1 2)-alpha-l-rhamnopyranoside is not affected by TM8 and V386F. Taken together, the activation of OATP1B3 by small molecules is substrate-and modulator-dependent, and V386 in TM8 plays a critical role in the activation of OATP1B3-mediated E3S uptake by EGCG.										2022	70	21	6552	6560	0021-8561				10.1021/acs.jafc.2c02692					FSTA:2022-10-Aj18597
J		Zhongnan Wu; Xiaoyong Dai; Wenzhi Wang; Xianfang Zhang; Jiawei Chen; Jing Liu; Laiqiang Huang; Yaolan Li; Shuixing Zhang; Guocai Wang; Yubo Zhang							Polyprenylated benzophenones and tocotrienol derivatives from the edible fruits of Garcinia oblongifolia Champ. ex Benth. and their cytotoxicity activity.		Journal of Agricultural and Food Chemistry					The fruits of Garcinia oblongifolia Champ. ex Benth. were famous as an edible fruit in tropical regions of China. Because of its unique taste and great nutritional value, the ripe fresh fruits of G. oblongifolia could be eaten directly or used as raw materials for natural beverages and food supplements. In this work, six new polyprenylated benzophenones (1-6) and one new dimeric tocotrienol derivative (7), together with 18 known ones (8-25), were isolated from the fruits of G. oblongifolia. Compounds 1-4 were peculiar polycyclic polyprenylated acylphloroglucinols (PPAPs) featuring the rare carbon skeleton of a bicyclo [3.4.1] decane-1,3-diketone. Moreover, all isolates (1-25) were evaluated for their cytotoxicity activities against nasopharyngeal carcinoma (NPC) cell lines (CNE1 and CNE2). Among these isolates, compound 6 exhibited the strongest cytotoxicity activity on CNE1 and CNE2 cells with the IC50 values of 7.8 0.2 and 9.1 0.3muM, respectively. Further mechanistic investigation demonstrated that 6 could induce mitophagy to promote Caspase-9/GSDME-mediated pyroptosis through triggering ROS in NPC cells.										2022	70	34	10506	10520	0021-8561				10.1021/acs.jafc.2c04216					FSTA:2023-01-Jg0200
J		Zhongqin Chen; Yahui Zhu; Wenhong Cao; Longjian Zhou; Chaohua Zhang; Xiaoming Qin; Huina Zheng; Haisheng Lin; Jialong Gao							Novel insight into the role of processing stages in nutritional components changes and characteristic flavors formation of noble scallop Chlamys nobilis adductors.		Food Chemistry					Processing stages play critical role in the nutrition and flavor changes of marine products. This study investigated the nutrition and flavor profiles in noble scallop Chlamys nobilis adductor during boiling, rinsing, baking and drying processing stages by high performance liquid chromatography, headspace solid-phase microextraction and gas chromatography-tandem mass spectrometry. The results showed that the overall processing stages favorably preserved the essential amino acids. Drying obviously increased the umami and sweet amino acids contents by 72.08%, 67.77%, respectively (P < 0.05), and promoted the production of flavor nucleotides. In addition, the overall processing stages significantly increased the protein and lipid oxidation degree by (1.49-3.01)-fold and (4.25-5.81)-fold, respectively, compared with raw group (P < 0.05). Moreover, alcohols were the major volatiles in raw group, while the aldehydes, alcohols, and hydrocarbons predominated in rinsing, baking and drying stages. In conclusion, the processing maintained the nutrition value and improved the flavor of scallop adductors. All rights reserved, Elsevier.										2022	378				0308-8146				10.1016/j.foodchem.2022.132049					FSTA:2022-05-Re1925
J		Zhongqin Chen; Rong Han; Longjian Zhou; Haisheng Lin; Wenhong Cao; Jialong Gao; Huina Zheng; Chaohua Zhang; Xiaoming Qin							Isolation, physicochemical and structural characterisation of a novel natural zinc polysaccharide from Crassostrea hongkongensis.		International Journal of Food Science & Technology					A novel natural zinc-enriched polysaccharide: OZPs-1 was isolated from oyster (Crassostrea hongkongensis), with 922.18mugg-1 of zinc. The physicochemical properties and structural features of OZPs-1 were systematically studied. The results showed OZPs-1 was predominantly composed of glucose, with a molecular weight ranging from 4 to 2044kDa. OZPs-1 showed favourable thermal stability. NMR analysis showed that there was no sulphate substitution and C-6 substitution in OZPs-1, while C-4might be the binding site of zinc and polysaccharide. UV, FTIR and XRD spectra suggested-OH and-COOH group might be involved in the binding of zinc to polysaccharides in OZPs-1 and there were no ZnO and sulphate substitutions in OZPs-1. These conclusions indicated that zinc might bind with-OH and-COOH in C-4 of polysaccharides and impart the stable structure and favourable physicochemical properties of OZPs-1, which could facilitate the application of OZPs-1 as natural organic zinc supplements. © 2022 Institute of Food, Science and Technology (IFSTTF).										2022	57	12	7872	7884	0950-5423				10.1111/ijfs.16139					FSTA:2023-03-Re1367
J		Zhongtian Yin; Ruyu Yan; Yunsong Jiang; Shengbao Feng; Hailang Sun; Jinyuan Sun; Dongrui Zhao; Hehe Li; Bowen Wang; Ning Zhang							Identification of peptides in Qingke baijiu and evaluation of its angiotensin converting enzyme (ACE) inhibitory activity and stability.		Food Chemistry					The active peptides in Qingke baijiu fermented from Qingke (highland barley) are rarely reported. This work was designed to accurately identify peptides in Qingke baijiu and evaluate their angiotensin-converting enzyme inhibitory activities in vitro. Four novel peptides, Val-Val-Thr-Gly-Val-Gly-Gly-Gln (VVTGVGGQ), Leu-Pro-Val-Gly-Pro (LPVGP), Leu-Leu-Ser-Pro-Pro (LLSPP), and Phe-Pro-Leu-Gln-Pro-His-Gln-Pro (FPLQPHQP) were identified by Nano-UPLC-MS/MS. Molecular docking showed that LPVGP and FPLQPHQP had a high affinity with ACE (binding energy -8.78, -10.02 kcal mol-1), which matched its in vitro ACE inhibitory activity (IC50 9.05, 5.03 M). This might be related to their high hydrophobicity. Moreover, three peptides have C-terminal proline, which may contribute to their anti-digestive activity. The content of LPVGP was over 91.23% after digestion, while the content of VVTGVGGQ dropped to 55.47%. Finally, the four peptides have no obvious toxicity to Caco-2 cells. This study clarifies the ACE inhibitory activity and the structure-activity relationship of the four peptides identified in Qingke baijiu. All rights reserved, Elsevier.										2022	395				0308-8146				10.1016/j.foodchem.2022.133551					FSTA:2022-12-Hl11044
J		Zhongwei Chen; Jiajuan Shen; Yuying Yang; Huijun Wang; Bin Xu							Intact aleurone cells limit the hydrolysis of endogenous lipids in wheat bran during storage.		Food Research International					This work aimed to elucidate the effect of aleurone cell integrity on the hydrolysis of endogenous lipids in wheat bran and flour. The distribution of lipases in the bran dissected layers (aleurone layer, outer pericarp and intermediate layer) and the lipid hydrolysis in the bran fractions and flour containing the aleurone cells with different integrity were investigated. The results indicated that 80% of the lipase activities in bran layers were associated with the aleurone layer. After centrifugal impact milling, the aleurone layer in commercial bran could be detached into the monolayer cell clusters with decreasing integrities as the particle size decreased. In the oil phase, intact aleurone cells did not limit the lipase activities in the bran fractions because the oil could penetrate into aleurone cells. During storage, the hydrolysis rates of endogenous lipids in the bran fractions and their mixed flour increased as the integrity of aleurone cells decreased; while after the aleurone cells were broken, the hydrolysis rates of endogenous lipids increased to be in line with the lipase activities in bran fractions, indicating the limitation of intact aleurone cells on lipid hydrolysis. These results gave a new understanding of the effect of aleurone cell structure on the interaction between lipases and lipids in wheat bran, and will facilitate the production of stable wheat bran and whole wheat flour. All rights reserved, Elsevier.										2022	161				0963-9969				10.1016/j.foodres.2022.111799					FSTA:2023-01-Mj0615
J		Zhongwei Yang; Zijing Liu; Jie Xu; Junmo Zhu; Youwei Pu; Yixi Bao							Study on the physicochemical properties and immunomodulatory anti-tumor effect of the Pholiota adiposa polysaccharide.		Food & Function					In this study, the extraction, purification, physical and chemical properties, and biological activity of the Pholiota adiposa (PAP) polysaccharide were investigated. One fraction (PAP-1a) of Pholiota adiposa polysaccharides was isolated using DEAE Sepharose Fast Flow and Sephacryl S-300 High-Resolution columns. The HPLGPC results revealed that the molecular weight of PAP-1a was 16.453 kDa. PAP-1a was composed of mannose, ribose, rhamnose, glucuronic acid, galacturonic acid, glucose, galactose, xylose, arabinose, and fucose and their molar % was 33.41, 0.53, 1.33, 0.07, 0.27, 5.28, 38.31, 0.83, 18.04 and 2.23, respectively. PAP-1a could activate macrophages to secrete NO and cytokines such as TNF-a, IL-6, and IL-12p70. When hepatocellular carcinoma cells (HCCs) and macrophages were co-cultured, it was observed that PAP-1a inhibited the growth of Hep-G2, Hep-3B, and Huh7 via immunoregulation. It triggered cell apoptosis by blocking the cell cycle in the G0/G1 stage. Furthermore, PAP-1a had no direct cytotoxicity against the hepatocyte cell line L02 and macrophages RAW264.7. © The Royal Society of Chemistry 2022.										2022	13	9	5153	5165	2042-650X				10.1039/d1fo03628a					FSTA:2022-08-Jq11643
