PT	DT	AU	AA	ED	CA	SP	PN	AE	TI	FT	SO	LA	LS	U1	U2	AB	C1	RI	OI	PA	SC	PI	SS	ID	CN	PY	VL	IS	BP	EP	SN	BN	NR	PG	DI	OA	HC	HP	DA	UT
J		Benxi Wei; Hongna Qi; Jin Zou; Hongyan Li; Jing Wang; Baoguo Xu; Haile Ma							Degradation mechanism of amylopectin under ultrasonic irradiation.		Food Hydrocolloids					In this study, amylopectin was ultrasonicated and a significant decrease in Mw was detected with extension of the processing time using high-performance size-exclusion chromatography equipped with refractive index detector and multi-angle laser-light scattering. The degradation mechanism was interpreted by means of chain length distribution characterization and1H NMR spectrum. The disruption of amylopectin was indicated by a preferential degradation of larger molar mass of amylopectin which generating molecular fragments at about the same size, and degree of the maximum degradation was based on a critical molecular size which equalled to the diffusion layer of the collapsed cavitation bubbles in ultrasonic irradiation. The break points firstly occurred at B3 chains (midpoint scission) and then at B2 chains (midpoint scission) with an increase of A chains contents, which resulted in a much narrower molecular size distribution. Both of the alpha-1,4-and alpha-1,6-glycosidic bonds in B3 and B2 chains were disrupted in ultrasonic irradiation. However, alpha-1,6-glycosidic bonds was more likely to break as the degree of branching of the samples decreased with the extension of processing time. All rights reserved, Elsevier.										2021	111				0268-005X				10.1016/j.foodhyd.2020.106371					FSTA:2021-03-Le0419
J		Berardi, G.; Albenzio, M.; Marino, R.; D'Amore, T.; Taranto, A. di; Vita, V.; Iammarino, M.	Amore, T. d'						Different use of nitrite and nitrate in meats: a survey on typical and commercial Italian products as a contribution to risk assessment.		LWT -- Food Science and Technology					Nitrite and nitrate are food additives largely investigated in meats. Their levels depend on the specific product characteristics, and no study concerning these differences is available. This study presents the first monitoring on the specific levels of nitrite and nitrate in different types of meat products. Thirteen types of meat products were collected and analyzed using validated and accredited analytical techniques based on ion chromatography with conductivity detection. The highest levels of nitrite were detected in wurstel and Bresaola, while the lowest were detected in seasoned sausage. Ten samples contained nitrate concentrations higher than the EU legal limits, confirming the need of official control. The highest levels of nitrate were detected in Bresaola, followed by Speck; the lowest were detected in canned meat, cooked ham and cooked meat. Relating to the overall nitrite and nitrate levels, Bresaola showed the highest levels, followed by Speck. Lower levels were detected in Mortadella, cooked meat and cooked ham. The lowest concentrations of nitrite/nitrate were registered in canned meat. A contribution to risk assessment was also presented. The highest percentage of ADI, under high exposure scenario, was obtained for cooked ham samples (8.31%) and for ham consumption (0.40%) relating to nitrite and nitrate, respectively. All rights reserved, Elsevier.		Iammarino, Marco/GPX-5531-2022; D'AMORE, TERESA/AAN-5297-2021; Iammarino, Marco/I-3388-2019	Iammarino, Marco/0000-0003-1728-5949; D'AMORE, TERESA/0000-0002-1435-4390; Iammarino, Marco/0000-0003-1728-5949; Albenzio, Marzia/0000-0003-3201-1102							2021	150				0023-6438				10.1016/j.lwt.2021.112004					FSTA:2021-12-Sa7326
J		Bercik, J.; Paluchova, J.; Neomaniova, K.							Neurogastronomy as a tool for evaluating emotions and visual preferences of selected food served in different ways.		Foods					The appearance of food provides certain expectations regarding the harmonization of taste, delicacy, and overall quality, which subsequently affects not only the intake itself but also many other features of the behavior of customers of catering facilities. The main goal of this article is to find out what effect the visual design of food (waffles) prepared from the same ingredients and served in three different ways-a stone plate, street food style, and a white classic plate-has on the consumer's preferences. In addition to the classic tablet assistance personal interview (TAPI) tools, biometric methods such as eye tracking and face reading were used in order to obtain unconscious feedback. During testing, air quality in the room by means of the Extech device and the influence of the visual design of food on the perception of its smell were checked. At the end of the paper, we point out the importance of using classical feedback collection techniques (TAPI) and their extension in measuring subconscious reactions based on monitoring the eye movements and facial expressions of the respondents, which provides a whole new perspective on the perception of visual design and serving food as well as more effective targeting and use of corporate resources. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.		Bercik, Jakub/HGA-0102-2022	Bercik, Jakub/0000-0001-5891-4698							2021	10	2			2304-8158				10.3390/foods10020354					FSTA:2021-09-Ge4715
J		Berdejo, D.; Pagan, E.; Merino, N.; Garcia-Gonzalo, D.; Pagan, R.							Emerging mutant populations of Listeria monocytogenes EGD-e under selective pressure of Thymbra capitata essential oil question its use in food preservation.		Food Research International					Due to their excellent antimicrobial properties, essential oils (EO) have been proposed as potential preservatives for certain kinds of foods, such as dairy products. However, the occurrence of pathogenic populations that are resistant to EOs could pose a health risk. This report seeks to assess the emergence of resistant populations in Listeria monocytogenes EGD-e growth at 37 °C under selective pressure of Thymbra capitata EO (TCO), to characterise their resistance in laboratory media, and to identify their genotypic changes, as well as to evaluate the resistance in skimmed milk. TCO cyclic treatment allowed the isolation of two L. monocytogenes EGD-e resistant strains against the EO: LmSTCO by sublethal doses (75 L/L TCO) and LmLTCO by lethal doses (300 L/L TCO) after 20 and 30 cycles, respectively. Both strains displayed an increase of the minimum inhibitory and bactericidal concentration against TCO and a higher survival rate after lethal treatments than the wild-type strain (LmWT). Growth kinetics revealed a better adaptation of LmSTCO in presence of TCO, while LmLTCO grew more slowly compared to LmWT, even in the absence of the antimicrobial. Moreover, a slight increase in cross-resistance to antibiotics was observed: LmSTCO to beta-lactams and LmLTCO to a series of broad-spectrum antibiotics. The genomic study revealed one sole nucleotide change in LmSTCO located in plsC gene codifying an enzyme involved in the production of phosphatidic acid, a precursor in cell membrane synthesis. Five genetic variations were found in LmLTCO: among them, the deletion of an ATP-synthesis system involved in slowing bacterial growth. Inhibition and inactivation assays in skimmed milk confirmed the increased resistance of both strains, thereby indicating a safety risk in case these strains emerge in the food chain. These results strongly suggest that the occurrence of such resistances should be taken into account in order to ensure the efficacy of natural antimicrobials in the design of food preservation strategies. All rights reserved, Elsevier.		Berdejo, Daniel/V-5772-2017; Pagan, Rafael/H-4401-2011	Berdejo, Daniel/0000-0001-5053-8309; Pagan, Rafael/0000-0002-0238-6328							2021	145				0963-9969				10.1016/j.foodres.2021.110403					FSTA:2021-10-Pe5017
J		Berdejo, D.; Pagan, E.; Merino, N.; Botello-Morte, L.; Pagan, R.; Garcia-Gonzalo, D.							Salmonella enterica serovar Typhimurium genetic variants isolated after lethal treatment with Thymbra capitata essential oil (TCO) showed increased resistance to TCO in milk.		International Journal of Food Microbiology					The high prevalence of Salmonella enterica in milk poses a risk of considerable concern in the preservation of certain dairy products, mainly those elaborated from raw milk. Essential oils (EOs) have been proposed as a promising food preservative for such products due to their strong antimicrobial properties. Additionally, these natural antimicrobials have been shown to be effective against multi-drug resistant strains. They can thus also be utilized to prevent the dissemination of antimicrobial resistances (AMR). However, recent evidence of the development of bacterial resistance under EO treatments may call their use into question. This study sought to assess the emergence of antimicrobial resistant genetic variants of S. enterica serovar Typhimurium from survivors after cyclic exposure to lethal doses (>5 log10 cycles of inactivation) of Thymbra capitata EO (TCO), in order to evaluate the impact that it could have on milk preservation, to ascertain whether cross-resistance to antibiotics occurs, and to identify the genomic changes responsible for their phenotype. Isolated strains by TCO (SeTCO) showed a two-fold increase in minimum inhibitory and bactericide concentrations (MIC and MBC) of TCO compared to Salmonella enterica serovar Typhimurium wild-type strain (SeWT) in laboratory growth medium, as well as a greater adaptation and growth rate in the presence of the EOs and a higher survival to TCO treatments in buffers of pH 4.0 and 7.0. The increased resistance of SeTCO was confirmed in skimmed milk: 300 muL/L TCO reduced only 1 log10 cycle of SeTCO population, whereas it inactivated more than 5 log10 cycles in SeWT. Moreover, SeTCO showed an increased cross-resistance against aminoglycosides, quinolones and tetracyclines. Whole genome sequencing revealed 5 mutations in SeTCO: 2 in genes involved in O-antigens synthesis (rfbV and rfbX), 2 in genes related to adaptation to the growing medium (trkA and glpK), and 1 in a redox-sensitive transcriptional regulator (soxR) . The phenotypic characterization of a constructed SeWT strain with mutant soxRSeTCO demonstrated that the mutation of soxR was the main cause of the increased resistance and tolerance observed in SeTCO against TCO and antibiotics. The emergence of resistant strains against EOs might jeopardize their use as food preservatives. Further studies will thus be required to determine under which conditions such resistant strains might occur, and to assess the food risk they may pose, as well as to ascertain their impact on the spread of AMR. All rights reserved, Elsevier.		Berdejo, Daniel/V-5772-2017	Berdejo, Daniel/0000-0001-5053-8309							2021	360				0168-1605				10.1016/j.ijfoodmicro.2021.109443					FSTA:2022-03-Pe0983
J		Berdun, R.; Jove, M.; Sol, J.; Cai, W.; He, J. C.; Rodriguez-Mortera, R.; Martin-Gari, M.; Pamplona, R.; Uribarri, J.; Portero-Otin, M.							Restriction of dietary advanced glycation end products induces a differential plasma metabolome and lipidome profile.		Molecular Nutrition and Food Research					Scope. Diets with low content in advanced glycation end products (AGEs) lead to beneficial properties in highly prevalent age-related diseases. To shed light on the mechanisms behind, the changes induced by a low AGE dietary intervention in the circulating metabolome are analyzed. Methods and Results. To this end, 20 non-diabetic patients undergoing peritoneal dialysis are randomized to continue their usual diet or to one with a low content of AGEs for 1 month. Then, plasmatic metabolome and lipidomes are analyzed by liquid-chromatography coupled to mass spectrometry. The levels of defined AGE structures are also quantified by ELISA and by mass-spectrometry. The results show that the low AGE diet impinged significant changes in circulating metabolomes (166 molecules) and lipidomes (91 lipids). Metabolic targets of low-AGE intake include sphingolipid, ether-lipids, and glycerophospholipid metabolism. Further, it reproduces some of the plasma characteristics of healthy aging. Conclusion. The finding of common pathways induced by low-AGE diets with previous metabolic traits implicated in aging, insulin resistance, and obesity suggest the usefulness of the chosen approach and supports the potential extension of this study to other populations. © 2021 The Authors. Molecular Nutrition & Food Research published by Wiley-VCH GmbH.		Martin-Gari, Meritxell/ABF-6863-2021; Pamplona, Reinald/A-7359-2010; Jove, Mariona/M-9104-2016	Martin-Gari, Meritxell/0000-0003-0539-7775; Pamplona, Reinald/0000-0003-4337-6107; Jove, Mariona/0000-0001-5577-6162							2021	65	23			1613-4133				10.1002/mnfr.202000499					FSTA:2022-03-Aj5028
J		Berezhnaya, Y.; Bikaeva, I.; Gachkovskaia, A.; Demidenko, A.; Klimenko, N.; Tyakht, A.; Volokh, O.; Alexeev, D.							Temporal dynamics of probiotic Lacticaseibacillus casei and rhamnosus abundance in a fermented dairy product evaluated using a combination of cultivation-dependent and -independent methods.		LWT -- Food Science and Technology					Benchmark of cost-efficient and accurate methods for quantifying probiotics in dairy products represents great interest to the food industry. The advantages of cultivation-independent techniques over the traditionally used cultivation-based ones are to be investigated in this context. We evaluated the levels of Lacticaseibacillus casei and rhamnosus in multiple formulations of a fermented dairy product fortified with these probiotics during the shelf-life using cultivation, taxon-specific qPCR augmented with propidium monoazide (PMA) viability test and 16S rRNA gene sequencing. The analyzed products were the yogurts produced with traditional yogurts starter cultures including Bifidobacteria or without them. The effect of the starter culture on probiotics viability and abundance was assessed. The methods for probiotic profiling were compared. All methods confirmed high levels for the probiotics throughout the shelf-life. The PMA-qPCR showed that their non-viable proportion was low. The formulations with the starter cultures including Streptococcus and Lactobacillus were associated with a lower abundance of each probiotic compared to those that additionally had Bifidobacterium in the starter culture. The total microbial composition according to the sequencing was generally as expected, but the method was of limited use for profiling the probiotic levels due to the data compositionality and dominance of the starter culture taxa. All rights reserved, Elsevier.		Klimenko, Natalia/V-9017-2018; Klimenko, Natalia/AAP-8345-2021; Demidenko, Artem/AAE-5497-2021; Kurina, Irina/AAM-4225-2021; Volokh, Olesya/AAH-3100-2021	Klimenko, Natalia/0000-0001-9640-0102; Klimenko, Natalia/0000-0001-9640-0102; Kurina, Irina/0000-0001-6164-0296; Demidenko, Artem/0000-0002-3429-6933; Tyakht, Alexander/0000-0002-7358-2537							2021	148				0023-6438				10.1016/j.lwt.2021.111750					FSTA:2021-10-Pl5619
J		Bergau, N.; Zhiyong Zhao; Klaus Abraham; Monien, B. H.							Metabolites of 2- and 3-monochloropropanediol (2- and 3-MCPD) in humans: urinary excretion of 2-chlorohydracrylic acid and 3-chlorolactic acid after controlled exposure to a single high dose of fatty acid esters of 2- and 3-MCPD.		Molecular Nutrition and Food Research					Scope. Fatty acid esters of 2-monochloropropane-1,3-diol (2-MCPD) and 3-monochloropropane-1,2-diol (3-MCPD) are formed during the deodorization of vegetable oils. After lipase-catalyzed hydrolysis in the intestine, 2-and 3-MCPD are absorbed, but their ensuing human metabolism is unknown. Methods and results. The compounds 2-chlorohydracrylic acid (2-ClHA) and 3-chlorolactic acid (3-ClLA) resulting from oxidative metabolism of 2-MCPD and 3-MCPD, respectively, are identified and quantified in human urine samples. An exposure study with 12 adults is conducted to determine the urinary excretion of 2-ClHA and 3-ClLA. The participants eat 12 g of hazelnut oil containing 24.2 mg kg-1 2-MCPD and 54.5 mg kg-1 3-MCPD in the form of fatty acid esters. Average daily amounts of "background" excretion before the exposure are 69 nmol 2-ClHA and 3.0 nmol 3-ClLA. The additional mean excretion due to the uptake of the hazelnut oil amounts to 893 nmol 2-ClHA (34.0% of the 2-MCPD dose) and 16.4 nmol 3-ClLA (0.28% of the 3-MPCD dose). Conclusions. The products of oxidative metabolism of 2-and 3-MCPD, 2-ClHA, and 3-ClLA, are described for the first time in humans. Due to the lack of specificity, the metabolites may not be used as exposure biomarkers to low doses of bound 2-and 3-MCPD, respectively. © 2021 Wiley-VCH GmbH.			Abraham, Klaus/0000-0003-1895-9909							2021	65	4			1613-4133				10.1002/mnfr.202000736					FSTA:2021-06-Ne1476
J		Bergen, G. van; Zandstra, E. H.; Kaneko, D.; Dijksterhuis, G. B.; Wijk, R. A. de							Sushi at the beach: effects of congruent and incongruent immersive contexts on food evaluations.		Food Quality and Preference					Prior research using immersive technology has shown that consumption contexts can be successfully recreated to elicit effects on hedonic food evaluations, but the food-specificity of these effects is as of yet unclear. The current study investigates how repeated exposure to foods in congruent and incongruent immersive contexts affects hedonic perception over time. Two groups of participants (N=23, N=18) were exposed to three food products (sushi, popsicle and iced tea) in either an immersive beach context or an immersive sushi restaurant context for seven days. On the eighth day, participants were exposed to the same foods once more, but switched to the other context. Hedonic evaluations were collected prior to and during tasting at initial exposure (day 1), after repeated exposure to the same context (day 7) and in the switched context (day 8); consumption behavior was monitored on exposure days (days 2-6). Results showed that prior to tasting, expected liking and desire to eat were higher for congruent food-context combinations (popsicle at the beach, sushi in the sushi restaurant) than for incongruent combinations (popsicle in the sushi restaurant, sushi at the beach). Upon tasting, no differences were found in average food liking, but individual liking ratings for congruent (vs. incongruent) food-context combinations were more consistent over time. Immersive contexts also elicited general effects, such that a typical consumption environment (sushi restaurant) increased food consumption and yielded more consistent product liking ratings over time. Findings underline the importance of taking a holistic view on consumer testing, and showcase the potential of immersive technology. All rights reserved, Elsevier.										2021	91				0950-3293				10.1016/j.foodqual.2021.104193					FSTA:2021-07-Rc2507
J		Berger, J.; Dalheimer, B.; Brummer, B.							Effects of variable EU import levies on corn price volatility.		Food Policy					The variable import levy for corn imports in the European Union aims to support European producers by insulating domestic prices from low international prices. Such price-insulating policies have been associated with an increase in global market volatility. Eliminating these distortions has been one of the key issues in international negotiations on agricultural trade liberalization, e.g., the commitment of WTO member states to follow the principle of tariffication as part of the Uruguay Round Agreement on Agriculture. Nevertheless, the Blair House Agreement effectively allowed the EU to maintain a variable import levy regime for grain imports, although the magnitude of this levy is substantially smaller than in the past. Notwithstanding that this policy has been a cornerstone of the EU's Common Agricultural Policy, empirical evidence on the magnitude of its effects on price volatility is largely missing. This paper employs a multivariate asymmetric volatility model to assess these effects on domestic and foreign corn markets, using Argentina-a large exporter of corn-as an example. In line with the relevant theoretical literature, we find empirical evidence for the 2002-2017 period that the variable import levy reduced corn price volatility in the EU market, while significantly increasing volatility to the same extent in Argentina. In a distorted sense, the import levy of the EU has thus been a success, as its variable application rate has stabilized prices in the EU domestic market. However, our results show that this policy has merely shifted price volatility abroad since it has led to increases in price volatility in Argentina. A less distortionary policy to target the problems of agricultural price volatility should shift its focus away from direct price interventions. For instance, domestic policies that improve farmers' ability to cope with price-related risks would avoid the negative effects of domestic price stabilization in foreign countries. All rights reserved, Elsevier.		Brummer, Bernhard/C-5067-2009	Brummer, Bernhard/0000-0001-8052-4346							2021	102				0306-9192				10.1016/j.foodpol.2021.102063					FSTA:2021-11-Mc7171
J		Berger, K.; Burleigh, S.; Lindahl, M.; Abhishek Bhattacharya; Prachiti Patil; Stalbrand, H.; Karlsson, E. N.; Hallenius, F.; Nyman, M.; Adlercreutz, P.							Xylooligosaccharides increase Bifidobacteria and Lachnospiraceae in mice on a high-fat diet, with a concomitant increase in short-chain fatty acids, especially butyric acid.		Journal of Agricultural and Food Chemistry					Effects of xylooligosaccharides (XOSs) as well as a mixture of XOS, inulin, oligofructose, and partially hydrolyzed guar gum (MIX) in mice fed a high-fat diet (HFD) were studied. Control groups were fed an HFD or a low-fat diet. Special attention was paid to the cecal composition of the gut microbiota and formation of short-chain fatty acids, but metabolic parameters were also documented. The XOS group had significantly higher cecum levels of acetic, propionic, and butyric acids than the HFD group, and the butyric acid content was higher in the XOS than in the MIX group. The cecum microbiota of the XOS group contained more Bifidobacteria, Lachnospiraceae, and S24-7 bacteria than the HFD group. A tendency of lower body weight gain was observed on comparing the XOS and HFD groups. In conclusion, the XOS was shown to be a promising prebiotic candidate. The fiber diversity in the MIX diet did not provide any advantages compared to the XOS diet.		; Nordberg Karlsson, Eva/D-1426-2015	Stalbrand, Henrik/0000-0001-9517-6428; Bhattacharya, Abhishek/0000-0002-4861-1674; Adlercreutz, Patrick/0000-0001-9923-3397; Nordberg Karlsson, Eva/0000-0002-8597-7050							2021	69	12	3617	3625	0021-8561				10.1021/acs.jafc.0c06279					FSTA:2021-07-Aj10985
J		Berhanu, L.; Gume, B.; Kassa, T.; Dadi, L. S.; Tegegne, D.; Getnet, M.; Bediru, H.; Getaneh, A.; Suleman, S.; Mereta, S. T.							Microbial quality of raw cow milk and its predictors along the dairy value chain in Southwest Ethiopia.		International Journal of Food Microbiology					Raw milk may contain pathogenic microorganism that can seriously affect the health of consumers. In Southwest Ethiopia, raw cow milk is consumed more than the processed products, but its microbiological quality and its predictors are not studied well. The aim of this study was to determine the microbial quality of raw cow milk and its predictors along the dairy value chain in Southwest Ethiopia. A total of 150 milk and 300 environmental samples were collected randomly from dairy farms, milk distribution centers, and retailer outlets for microbiological analysis using standard protocols. One milk handler from each milk production or distribution stage was also interviewed to assess the knowledge, attitude, and practices regarding milk handling. Descriptive statistics and multiple linear regression models were used to summarize the data and to identify predictors of milk microbial quality, respectively. As the milk transported from dairy farm to milk retailer outlet, the mean total bacterial count has increased from 5.00.3 to 7.20.1 log CFU/ml respectively. The mean coliform count of the milk sample was 4.40.4 log CFU/ml at the dairy farm and 7.00.2 log CFU/ml at milk selling points, indicating the deterioration of milk quality along the dairy value chain. All of the analyzed water samples were positive for fecal coliform bacteria. The highest coliform bacteria were reported from milk storage equipment found at milk retailer outlet with the count of 4.80.5 log CFU/ml. Educational status and attitude of milk handlers and the quality of water used to wash milk equipment and hands of milk handlers were the major factors affecting the microbial quality of raw cow milk. The findings of this study revealed that the microbial quality of raw milk in the study area was poor. Hence, improving the attitude and educational status of milk handlers, and the quality of water is an important step to enhance milk quality and consequently to prevent milk borne diseases. All rights reserved, Elsevier.		Berhanu, Leykun/AAC-6695-2022	Berhanu, Leykun/0000-0002-2998-0917; Mereta, Seid Tiku/0000-0001-8036-4995							2021	350				0168-1605				10.1016/j.ijfoodmicro.2021.109228					FSTA:2021-10-Pe5166
J		Beriain, M. J.; Ibanez, F. C.; Beruete, E.; Gomez, I.; Beruete, M.							Estimation of fatty acids in intramuscular fat of beef by FT-MIR spectroscopy.		Foods					The aim of this research was to estimate the fatty acid (FA) content of intramuscular fat from beef by Fourier transform mid-infrared (FT-MIR) spectroscopy. Four diets were supplemented in 10% linseed (LS) and/or 2% conjugated linoleic acid (CLA): CON (without L or CLA), LS, CLA, and LS+CLA. For each diet, 12 young Holstein bulls were allocated. The spectral response of the beef samples was analyzed applying FT-MIR spectroscopy (from 400 to 4000 cm-1) and predictive models were developed using partial least square regression with cross-validation. The obtained coefficients (R2) for some FA, such as alpha-linolenic acid with a R2=0.96 or n-3 polyunsaturated fatty acids (n-3 PUFA) with R2=0.93, demonstrate that FT-MIR spectroscopy is a valid technique to estimate the content of FA. In addition, samples were correctly classified according to the animal diet using discriminant analysis in the region 3000-1000 cm-1. The obtained results suggest that the FT-MIR spectroscopy could be a viable technique for routine use in quality control because it provides fast and sustainable analysis of FA content. Furthermore, this technique allows the rapid estimation of the FA composition, specifically n-3 PUFA and CLA, of nutritional interest in meat. It also allows the classification of meat samples by the animal diet. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.		Beruete, Miguel/F-6238-2011; Ibanez, Francisco C/L-9407-2014; Beriain, Maria Jose/AAA-7466-2020	Beruete, Miguel/0000-0001-8370-0034; Ibanez, Francisco C/0000-0002-1147-6536; Beriain, Maria Jose/0000-0002-6662-6394							2021	10	1			2304-8158				10.3390/foods10010155					FSTA:2021-06-Sg3228
